DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
0,0,0,1,438.22,84.0,2769942.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,484.85,197.92,0.2,44.67,19.8,418.99,141.3,341.04,270.28,438.22,63.0,80.0,24.0,36.0,14.0,47.0,33.0,87.0,108.0,84.0
1,1,0,0,270.28,108.0,1708770.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,438.22,484.85,197.92,0.2,44.67,19.8,418.99,141.3,341.04,270.28,84.0,63.0,80.0,24.0,36.0,14.0,47.0,33.0,87.0,108.0
2,1,0,0,341.04,87.0,2589376.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,270.28,438.22,484.85,197.92,0.2,44.67,19.8,418.99,141.3,341.04,108.0,84.0,63.0,80.0,24.0,36.0,14.0,47.0,33.0,87.0
3,1,0,0,320.05,85.0,1871351.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,341.04,270.28,438.22,484.85,197.92,0.2,44.67,19.8,418.99,141.3,87.0,108.0,84.0,63.0,80.0,24.0,36.0,14.0,47.0,33.0
4,1,0,0,142.2,40.0,671986.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,320.05,341.04,270.28,438.22,484.85,197.92,0.2,44.67,19.8,418.99,85.0,87.0,108.0,84.0,63.0,80.0,24.0,36.0,14.0,47.0
5,0,1,0,238.75,82.0,1488928.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,142.2,320.05,341.04,270.28,438.22,484.85,197.92,0.2,44.67,19.8,40.0,85.0,87.0,108.0,84.0,63.0,80.0,24.0,36.0,14.0
6,0,1,0,521.03,94.0,3565344.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,238.75,142.2,320.05,341.04,270.28,438.22,484.85,197.92,0.2,44.67,82.0,40.0,85.0,87.0,108.0,84.0,63.0,80.0,24.0,36.0
0,1,0,0,318.41,103.0,1916945.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,521.03,238.75,142.2,320.05,341.04,270.28,438.22,484.85,197.92,0.2,94.0,82.0,40.0,85.0,87.0,108.0,84.0,63.0,80.0,24.0
1,1,0,0,1.05,104.0,7041.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,318.41,521.03,238.75,142.2,320.05,341.04,270.28,438.22,484.85,197.92,103.0,94.0,82.0,40.0,85.0,87.0,108.0,84.0,63.0,80.0
2,1,0,0,21.24,74.0,127691.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.05,318.41,521.03,238.75,142.2,320.05,341.04,270.28,438.22,484.85,104.0,103.0,94.0,82.0,40.0,85.0,87.0,108.0,84.0,63.0
