DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
1,1,0,0,374.55,35.0,2175068.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,305.95,138.03,553.4,389.86,835.71,61.48,37.28,253.34,144.1,2.0,28.0,30.0,48.0,41.0,36.0,20.0,3.0,28.0,18.0,53.0
2,1,0,0,0.19,25.0,1281.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,374.55,305.95,138.03,553.4,389.86,835.71,61.48,37.28,253.34,144.1,35.0,28.0,30.0,48.0,41.0,36.0,20.0,3.0,28.0,18.0
3,1,0,0,2.22,38.0,16392.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.19,374.55,305.95,138.03,553.4,389.86,835.71,61.48,37.28,253.34,25.0,35.0,28.0,30.0,48.0,41.0,36.0,20.0,3.0,28.0
4,1,0,0,1.38,39.0,8758.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.22,0.19,374.55,305.95,138.03,553.4,389.86,835.71,61.48,37.28,38.0,25.0,35.0,28.0,30.0,48.0,41.0,36.0,20.0,3.0
5,0,1,0,2.87,36.0,20235.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.38,2.22,0.19,374.55,305.95,138.03,553.4,389.86,835.71,61.48,39.0,38.0,25.0,35.0,28.0,30.0,48.0,41.0,36.0,20.0
6,0,1,0,3.96,52.0,25185.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2.87,1.38,2.22,0.19,374.55,305.95,138.03,553.4,389.86,835.71,36.0,39.0,38.0,25.0,35.0,28.0,30.0,48.0,41.0,36.0
0,0,0,1,3.98,38.0,22272.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.96,2.87,1.38,2.22,0.19,374.55,305.95,138.03,553.4,389.86,52.0,36.0,39.0,38.0,25.0,35.0,28.0,30.0,48.0,41.0
1,1,0,0,4.62,95.0,29000.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,3.98,3.96,2.87,1.38,2.22,0.19,374.55,305.95,138.03,553.4,38.0,52.0,36.0,39.0,38.0,25.0,35.0,28.0,30.0,48.0
2,1,0,0,0.38,25.0,6135.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4.62,3.98,3.96,2.87,1.38,2.22,0.19,374.55,305.95,138.03,95.0,38.0,52.0,36.0,39.0,38.0,25.0,35.0,28.0,30.0
3,1,0,0,78.3,31.0,1503185.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.38,4.62,3.98,3.96,2.87,1.38,2.22,0.19,374.55,305.95,25.0,95.0,38.0,52.0,36.0,39.0,38.0,25.0,35.0,28.0
