DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
3,1,0,0,10.97,15.0,198037.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.97,2.96,53.06,43.63,111.3,21.71,12.91,33.49,34.38,8.28,17.0,13.0,14.0,20.0,21.0,17.0,18.0,21.0,19.0,12.0
4,1,0,0,11.78,9.0,237786.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.97,5.97,2.96,53.06,43.63,111.3,21.71,12.91,33.49,34.38,15.0,17.0,13.0,14.0,20.0,21.0,17.0,18.0,21.0,19.0
5,0,1,0,17.32,18.0,331956.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,10.97,5.97,2.96,53.06,43.63,111.3,21.71,12.91,33.49,9.0,15.0,17.0,13.0,14.0,20.0,21.0,17.0,18.0,21.0
6,0,1,0,5.65,13.0,41845.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17.32,11.78,10.97,5.97,2.96,53.06,43.63,111.3,21.71,12.91,18.0,9.0,15.0,17.0,13.0,14.0,20.0,21.0,17.0,18.0
0,1,0,0,91.5,14.0,376307.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.65,17.32,11.78,10.97,5.97,2.96,53.06,43.63,111.3,21.71,13.0,18.0,9.0,15.0,17.0,13.0,14.0,20.0,21.0,17.0
1,1,0,0,29.1,15.0,229153.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,91.5,5.65,17.32,11.78,10.97,5.97,2.96,53.06,43.63,111.3,14.0,13.0,18.0,9.0,15.0,17.0,13.0,14.0,20.0,21.0
2,1,0,0,2.6,17.0,50490.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.1,91.5,5.65,17.32,11.78,10.97,5.97,2.96,53.06,43.63,15.0,14.0,13.0,18.0,9.0,15.0,17.0,13.0,14.0,20.0
3,1,0,0,22.18,21.0,466970.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,29.1,91.5,5.65,17.32,11.78,10.97,5.97,2.96,53.06,17.0,15.0,14.0,13.0,18.0,9.0,15.0,17.0,13.0,14.0
4,1,0,0,138.31,15.0,3073830.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.18,2.6,29.1,91.5,5.65,17.32,11.78,10.97,5.97,2.96,21.0,17.0,15.0,14.0,13.0,18.0,9.0,15.0,17.0,13.0
5,0,1,0,119.02,18.0,2712722.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138.31,22.18,2.6,29.1,91.5,5.65,17.32,11.78,10.97,5.97,15.0,21.0,17.0,15.0,14.0,13.0,18.0,9.0,15.0,17.0
6,0,1,0,10.09,16.0,243929.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,119.02,138.31,22.18,2.6,29.1,91.5,5.65,17.32,11.78,10.97,18.0,15.0,21.0,17.0,15.0,14.0,13.0,18.0,9.0,15.0
0,1,0,0,58.88,19.0,1228535.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10.09,119.02,138.31,22.18,2.6,29.1,91.5,5.65,17.32,11.78,16.0,18.0,15.0,21.0,17.0,15.0,14.0,13.0,18.0,9.0
1,1,0,0,104.15,15.0,1944479.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,58.88,10.09,119.02,138.31,22.18,2.6,29.1,91.5,5.65,17.32,19.0,16.0,18.0,15.0,21.0,17.0,15.0,14.0,13.0,18.0
2,1,0,0,92.69,25.0,2140749.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104.15,58.88,10.09,119.02,138.31,22.18,2.6,29.1,91.5,5.65,15.0,19.0,16.0,18.0,15.0,21.0,17.0,15.0,14.0,13.0
3,1,0,0,47.73,18.0,1095094.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.69,104.15,58.88,10.09,119.02,138.31,22.18,2.6,29.1,91.5,25.0,15.0,19.0,16.0,18.0,15.0,21.0,17.0,15.0,14.0
4,1,0,0,96.22,18.0,2163314.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.73,92.69,104.15,58.88,10.09,119.02,138.31,22.18,2.6,29.1,18.0,25.0,15.0,19.0,16.0,18.0,15.0,21.0,17.0,15.0
5,0,1,0,131.49,19.0,2697583.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.22,47.73,92.69,104.15,58.88,10.09,119.02,138.31,22.18,2.6,18.0,18.0,25.0,15.0,19.0,16.0,18.0,15.0,21.0,17.0
6,0,0,1,115.08,22.0,3056058.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,131.49,96.22,47.73,92.69,104.15,58.88,10.09,119.02,138.31,22.18,19.0,18.0,18.0,25.0,15.0,19.0,16.0,18.0,15.0,21.0
0,1,0,0,61.76,21.0,1665698.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,115.08,131.49,96.22,47.73,92.69,104.15,58.88,10.09,119.02,138.31,22.0,19.0,18.0,18.0,25.0,15.0,19.0,16.0,18.0,15.0
1,1,0,0,126.25,20.0,3823412.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,61.76,115.08,131.49,96.22,47.73,92.69,104.15,58.88,10.09,119.02,21.0,22.0,19.0,18.0,18.0,25.0,15.0,19.0,16.0,18.0
2,1,0,0,63.63,28.0,1918422.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,126.25,61.76,115.08,131.49,96.22,47.73,92.69,104.15,58.88,10.09,20.0,21.0,22.0,19.0,18.0,18.0,25.0,15.0,19.0,16.0
3,1,0,0,170.7,27.0,5857561.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63.63,126.25,61.76,115.08,131.49,96.22,47.73,92.69,104.15,58.88,28.0,20.0,21.0,22.0,19.0,18.0,18.0,25.0,15.0,19.0
4,1,0,0,169.03,24.0,5734631.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,170.7,63.63,126.25,61.76,115.08,131.49,96.22,47.73,92.69,104.15,27.0,28.0,20.0,21.0,22.0,19.0,18.0,18.0,25.0,15.0
5,0,1,0,227.78,24.0,6919112.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,169.03,170.7,63.63,126.25,61.76,115.08,131.49,96.22,47.73,92.69,24.0,27.0,28.0,20.0,21.0,22.0,19.0,18.0,18.0,25.0
6,0,1,0,48.69,19.0,1442511.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,227.78,169.03,170.7,63.63,126.25,61.76,115.08,131.49,96.22,47.73,24.0,24.0,27.0,28.0,20.0,21.0,22.0,19.0,18.0,18.0
0,1,0,0,136.75,25.0,4547623.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,48.69,227.78,169.03,170.7,63.63,126.25,61.76,115.08,131.49,96.22,19.0,24.0,24.0,27.0,28.0,20.0,21.0,22.0,19.0,18.0
1,1,0,0,163.0,21.0,5017841.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,136.75,48.69,227.78,169.03,170.7,63.63,126.25,61.76,115.08,131.49,25.0,19.0,24.0,24.0,27.0,28.0,20.0,21.0,22.0,19.0
2,1,0,0,139.0,19.0,4373484.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163.0,136.75,48.69,227.78,169.03,170.7,63.63,126.25,61.76,115.08,21.0,25.0,19.0,24.0,24.0,27.0,28.0,20.0,21.0,22.0
3,1,0,0,236.0,22.0,6700275.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,163.0,136.75,48.69,227.78,169.03,170.7,63.63,126.25,61.76,19.0,21.0,25.0,19.0,24.0,24.0,27.0,28.0,20.0,21.0
4,1,0,0,97.5,21.0,2956883.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.0,139.0,163.0,136.75,48.69,227.78,169.03,170.7,63.63,126.25,22.0,19.0,21.0,25.0,19.0,24.0,24.0,27.0,28.0,20.0
5,0,1,0,219.0,21.0,5699436.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5,236.0,139.0,163.0,136.75,48.69,227.78,169.03,170.7,63.63,21.0,22.0,19.0,21.0,25.0,19.0,24.0,24.0,27.0,28.0
6,0,1,0,106.0,28.0,3406659.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,219.0,97.5,236.0,139.0,163.0,136.75,48.69,227.78,169.03,170.7,21.0,21.0,22.0,19.0,21.0,25.0,19.0,24.0,24.0,27.0
0,1,0,0,139.0,25.0,3487417.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106.0,219.0,97.5,236.0,139.0,163.0,136.75,48.69,227.78,169.03,28.0,21.0,21.0,22.0,19.0,21.0,25.0,19.0,24.0,24.0
1,1,0,0,53.2,22.0,1272314.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,139.0,106.0,219.0,97.5,236.0,139.0,163.0,136.75,48.69,227.78,25.0,28.0,21.0,21.0,22.0,19.0,21.0,25.0,19.0,24.0
2,0,0,1,99.1,20.0,2798555.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.2,139.0,106.0,219.0,97.5,236.0,139.0,163.0,136.75,48.69,22.0,25.0,28.0,21.0,21.0,22.0,19.0,21.0,25.0,19.0
3,1,0,0,32.4,15.0,886188.0,2,1,0,6,5,4,3,2,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99.1,53.2,139.0,106.0,219.0,97.5,236.0,139.0,163.0,136.75,20.0,22.0,25.0,28.0,21.0,21.0,22.0,19.0,21.0,25.0
4,1,0,0,46.9,18.0,1529860.0,3,2,1,0,6,5,4,3,2,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32.4,99.1,53.2,139.0,106.0,219.0,97.5,236.0,139.0,163.0,15.0,20.0,22.0,25.0,28.0,21.0,21.0,22.0,19.0,21.0
5,0,1,0,89.6,12.0,2108714.0,4,3,2,1,0,6,5,4,3,2,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,46.9,32.4,99.1,53.2,139.0,106.0,219.0,97.5,236.0,139.0,18.0,15.0,20.0,22.0,25.0,28.0,21.0,21.0,22.0,19.0
6,0,1,0,46.8,15.0,1511256.0,5,4,3,2,1,0,6,5,4,3,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,89.6,46.9,32.4,99.1,53.2,139.0,106.0,219.0,97.5,236.0,12.0,18.0,15.0,20.0,22.0,25.0,28.0,21.0,21.0,22.0
0,1,0,0,77.2,14.0,1888306.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,46.8,89.6,46.9,32.4,99.1,53.2,139.0,106.0,219.0,97.5,15.0,12.0,18.0,15.0,20.0,22.0,25.0,28.0,21.0,21.0
1,1,0,0,16.1,19.0,299299.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,77.2,46.8,89.6,46.9,32.4,99.1,53.2,139.0,106.0,219.0,14.0,15.0,12.0,18.0,15.0,20.0,22.0,25.0,28.0,21.0
2,0,0,1,126.0,15.0,1849551.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16.1,77.2,46.8,89.6,46.9,32.4,99.1,53.2,139.0,106.0,19.0,14.0,15.0,12.0,18.0,15.0,20.0,22.0,25.0,28.0
3,1,0,0,117.0,19.0,3250931.0,2,1,0,6,5,4,3,2,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,126.0,16.1,77.2,46.8,89.6,46.9,32.4,99.1,53.2,139.0,15.0,19.0,14.0,15.0,12.0,18.0,15.0,20.0,22.0,25.0
4,1,0,0,48.0,20.0,1290446.0,3,2,1,0,6,5,4,3,2,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,117.0,126.0,16.1,77.2,46.8,89.6,46.9,32.4,99.1,53.2,19.0,15.0,19.0,14.0,15.0,12.0,18.0,15.0,20.0,22.0
5,0,1,0,51.0,16.0,1363451.0,4,3,2,1,0,6,5,4,3,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,48.0,117.0,126.0,16.1,77.2,46.8,89.6,46.9,32.4,99.1,20.0,19.0,15.0,19.0,14.0,15.0,12.0,18.0,15.0,20.0
6,0,1,0,94.0,18.0,3072665.0,5,4,3,2,1,0,6,5,4,3,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,51.0,48.0,117.0,126.0,16.1,77.2,46.8,89.6,46.9,32.4,16.0,20.0,19.0,15.0,19.0,14.0,15.0,12.0,18.0,15.0
0,0,0,1,20.0,17.0,752593.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,94.0,51.0,48.0,117.0,126.0,16.1,77.2,46.8,89.6,46.9,18.0,16.0,20.0,19.0,15.0,19.0,14.0,15.0,12.0,18.0
1,1,0,0,51.0,13.0,1679155.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,20.0,94.0,51.0,48.0,117.0,126.0,16.1,77.2,46.8,89.6,17.0,18.0,16.0,20.0,19.0,15.0,19.0,14.0,15.0,12.0
2,1,0,0,79.0,21.0,2728045.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,51.0,20.0,94.0,51.0,48.0,117.0,126.0,16.1,77.2,46.8,13.0,17.0,18.0,16.0,20.0,19.0,15.0,19.0,14.0,15.0
3,1,0,0,78.0,20.0,2732747.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,79.0,51.0,20.0,94.0,51.0,48.0,117.0,126.0,16.1,77.2,21.0,13.0,17.0,18.0,16.0,20.0,19.0,15.0,19.0,14.0
4,1,0,0,46.0,12.0,1653694.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,78.0,79.0,51.0,20.0,94.0,51.0,48.0,117.0,126.0,16.1,20.0,21.0,13.0,17.0,18.0,16.0,20.0,19.0,15.0,19.0
5,0,1,0,24.0,19.0,811075.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,46.0,78.0,79.0,51.0,20.0,94.0,51.0,48.0,117.0,126.0,12.0,20.0,21.0,13.0,17.0,18.0,16.0,20.0,19.0,15.0
6,0,1,0,53.0,19.0,1976827.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,24.0,46.0,78.0,79.0,51.0,20.0,94.0,51.0,48.0,117.0,19.0,12.0,20.0,21.0,13.0,17.0,18.0,16.0,20.0,19.0
0,1,0,0,81.0,18.0,2424973.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,53.0,24.0,46.0,78.0,79.0,51.0,20.0,94.0,51.0,48.0,19.0,19.0,12.0,20.0,21.0,13.0,17.0,18.0,16.0,20.0
1,1,0,0,64.0,15.0,1950892.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,81.0,53.0,24.0,46.0,78.0,79.0,51.0,20.0,94.0,51.0,18.0,19.0,19.0,12.0,20.0,21.0,13.0,17.0,18.0,16.0
