DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
0,0,0,1,819.18,35.0,5434375.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,895.46,514.63,302.15,971.43,740.72,881.08,619.01,785.04,463.08,271.75,68.0,37.0,38.0,47.0,39.0,61.0,37.0,60.0,58.0,28.0
1,1,0,0,631.98,65.0,4614823.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,819.18,895.46,514.63,302.15,971.43,740.72,881.08,619.01,785.04,463.08,35.0,68.0,37.0,38.0,47.0,39.0,61.0,37.0,60.0,58.0
2,1,0,0,133.82,37.0,837907.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,631.98,819.18,895.46,514.63,302.15,971.43,740.72,881.08,619.01,785.04,65.0,35.0,68.0,37.0,38.0,47.0,39.0,61.0,37.0,60.0
3,1,0,0,388.5,50.0,3455144.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,133.82,631.98,819.18,895.46,514.63,302.15,971.43,740.72,881.08,619.01,37.0,65.0,35.0,68.0,37.0,38.0,47.0,39.0,61.0,37.0
4,1,0,0,224.54,64.0,2776833.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,388.5,133.82,631.98,819.18,895.46,514.63,302.15,971.43,740.72,881.08,50.0,37.0,65.0,35.0,68.0,37.0,38.0,47.0,39.0,61.0
5,0,1,0,292.22,68.0,4865870.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,224.54,388.5,133.82,631.98,819.18,895.46,514.63,302.15,971.43,740.72,64.0,50.0,37.0,65.0,35.0,68.0,37.0,38.0,47.0,39.0
6,0,1,0,398.66,100.0,7722816.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,292.22,224.54,388.5,133.82,631.98,819.18,895.46,514.63,302.15,971.43,68.0,64.0,50.0,37.0,65.0,35.0,68.0,37.0,38.0,47.0
0,0,0,1,160.62,62.0,2820815.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,398.66,292.22,224.54,388.5,133.82,631.98,819.18,895.46,514.63,302.15,100.0,68.0,64.0,50.0,37.0,65.0,35.0,68.0,37.0,38.0
1,1,0,0,79.65,62.0,1522427.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,160.62,398.66,292.22,224.54,388.5,133.82,631.98,819.18,895.46,514.63,62.0,100.0,68.0,64.0,50.0,37.0,65.0,35.0,68.0,37.0
2,1,0,0,80.94,76.0,1311317.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,79.65,160.62,398.66,292.22,224.54,388.5,133.82,631.98,819.18,895.46,62.0,62.0,100.0,68.0,64.0,50.0,37.0,65.0,35.0,68.0
