DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
0,1,0,0,262.5,6.0,339290.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.24,44.01,846.71,4.01,0.01,279.3,116.71,668.92,3.03,18.53,5.0,5.0,6.0,12.0,2.0,9.0,8.0,8.0,2.0,5.0
1,1,0,0,313.32,7.0,339589.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,262.5,0.24,44.01,846.71,4.01,0.01,279.3,116.71,668.92,3.03,6.0,5.0,5.0,6.0,12.0,2.0,9.0,8.0,8.0,2.0
2,0,0,1,0.86,3.0,232.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,313.32,262.5,0.24,44.01,846.71,4.01,0.01,279.3,116.71,668.92,7.0,6.0,5.0,5.0,6.0,12.0,2.0,9.0,8.0,8.0
3,1,0,0,904.93,14.0,589112.0,2,1,0,6,5,4,3,2,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.86,313.32,262.5,0.24,44.01,846.71,4.01,0.01,279.3,116.71,3.0,7.0,6.0,5.0,5.0,6.0,12.0,2.0,9.0,8.0
4,1,0,0,24.3,12.0,13349.0,3,2,1,0,6,5,4,3,2,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,904.93,0.86,313.32,262.5,0.24,44.01,846.71,4.01,0.01,279.3,14.0,3.0,7.0,6.0,5.0,5.0,6.0,12.0,2.0,9.0
5,0,1,0,30.5,8.0,44192.0,4,3,2,1,0,6,5,4,3,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,24.3,904.93,0.86,313.32,262.5,0.24,44.01,846.71,4.01,0.01,12.0,14.0,3.0,7.0,6.0,5.0,5.0,6.0,12.0,2.0
6,0,1,0,1240.0,10.0,1598042.0,5,4,3,2,1,0,6,5,4,3,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,30.5,24.3,904.93,0.86,313.32,262.5,0.24,44.01,846.71,4.01,8.0,12.0,14.0,3.0,7.0,6.0,5.0,5.0,6.0,12.0
0,0,0,1,1370.0,20.0,1659778.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1240.0,30.5,24.3,904.93,0.86,313.32,262.5,0.24,44.01,846.71,10.0,8.0,12.0,14.0,3.0,7.0,6.0,5.0,5.0,6.0
1,1,0,0,1030.0,15.0,1427806.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1370.0,1240.0,30.5,24.3,904.93,0.86,313.32,262.5,0.24,44.01,20.0,10.0,8.0,12.0,14.0,3.0,7.0,6.0,5.0,5.0
2,1,0,0,674.0,15.0,1394142.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1030.0,1370.0,1240.0,30.5,24.3,904.93,0.86,313.32,262.5,0.24,15.0,20.0,10.0,8.0,12.0,14.0,3.0,7.0,6.0,5.0
