DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
2,1,0,0,0.03,2.0,33.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.92,2984.68,0.08,641.26,2.84,0.01,1.43,2138.61,943.19,0.04,2.0,17.0,2.0,4.0,4.0,1.0,3.0,8.0,4.0,1.0
3,1,0,0,30.6,2.0,33164.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,60.92,2984.68,0.08,641.26,2.84,0.01,1.43,2138.61,943.19,2.0,2.0,17.0,2.0,4.0,4.0,1.0,3.0,8.0,4.0
4,1,0,0,0.1,2.0,26.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6,0.03,60.92,2984.68,0.08,641.26,2.84,0.01,1.43,2138.61,2.0,2.0,2.0,17.0,2.0,4.0,4.0,1.0,3.0,8.0
5,0,1,0,1.51,2.0,984.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,30.6,0.03,60.92,2984.68,0.08,641.26,2.84,0.01,1.43,2.0,2.0,2.0,2.0,17.0,2.0,4.0,4.0,1.0,3.0
6,0,1,0,65.6,5.0,36042.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.1,30.6,0.03,60.92,2984.68,0.08,641.26,2.84,0.01,2.0,2.0,2.0,2.0,2.0,17.0,2.0,4.0,4.0,1.0
0,1,0,0,2620.0,19.0,3786517.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,65.6,1.51,0.1,30.6,0.03,60.92,2984.68,0.08,641.26,2.84,5.0,2.0,2.0,2.0,2.0,2.0,17.0,2.0,4.0,4.0
1,1,0,0,3.81,4.0,4906.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2620.0,65.6,1.51,0.1,30.6,0.03,60.92,2984.68,0.08,641.26,19.0,5.0,2.0,2.0,2.0,2.0,2.0,17.0,2.0,4.0
2,1,0,0,1430.0,10.0,1742222.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.81,2620.0,65.6,1.51,0.1,30.6,0.03,60.92,2984.68,0.08,4.0,19.0,5.0,2.0,2.0,2.0,2.0,2.0,17.0,2.0
3,1,0,0,444.0,6.0,613296.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430.0,3.81,2620.0,65.6,1.51,0.1,30.6,0.03,60.92,2984.68,10.0,4.0,19.0,5.0,2.0,2.0,2.0,2.0,2.0,17.0
4,1,0,0,43.6,5.0,90342.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.0,1430.0,3.81,2620.0,65.6,1.51,0.1,30.6,0.03,60.92,6.0,10.0,4.0,19.0,5.0,2.0,2.0,2.0,2.0,2.0
