DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
0,0,0,1,356.66,24.0,2366045.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,278.78,527.07,554.74,359.81,336.54,85.87,2.01,179.07,61.54,2.44,33.0,26.0,26.0,30.0,24.0,22.0,27.0,50.0,21.0,22.0
1,1,0,0,920.63,40.0,6722556.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,356.66,278.78,527.07,554.74,359.81,336.54,85.87,2.01,179.07,61.54,24.0,33.0,26.0,26.0,30.0,24.0,22.0,27.0,50.0,21.0
2,1,0,0,737.05,26.0,4615127.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,920.63,356.66,278.78,527.07,554.74,359.81,336.54,85.87,2.01,179.07,40.0,24.0,33.0,26.0,26.0,30.0,24.0,22.0,27.0,50.0
3,1,0,0,1006.25,37.0,8949087.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,737.05,920.63,356.66,278.78,527.07,554.74,359.81,336.54,85.87,2.01,26.0,40.0,24.0,33.0,26.0,26.0,30.0,24.0,22.0,27.0
4,1,0,0,291.16,37.0,3600571.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1006.25,737.05,920.63,356.66,278.78,527.07,554.74,359.81,336.54,85.87,37.0,26.0,40.0,24.0,33.0,26.0,26.0,30.0,24.0,22.0
5,0,1,0,270.5,42.0,4504140.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,291.16,1006.25,737.05,920.63,356.66,278.78,527.07,554.74,359.81,336.54,37.0,37.0,26.0,40.0,24.0,33.0,26.0,26.0,30.0,24.0
6,0,1,0,567.37,44.0,10991054.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,270.5,291.16,1006.25,737.05,920.63,356.66,278.78,527.07,554.74,359.81,42.0,37.0,37.0,26.0,40.0,24.0,33.0,26.0,26.0,30.0
0,0,0,1,522.05,47.0,9168489.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,567.37,270.5,291.16,1006.25,737.05,920.63,356.66,278.78,527.07,554.74,44.0,42.0,37.0,37.0,26.0,40.0,24.0,33.0,26.0,26.0
1,1,0,0,453.74,50.0,8673131.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,522.05,567.37,270.5,291.16,1006.25,737.05,920.63,356.66,278.78,527.07,47.0,44.0,42.0,37.0,37.0,26.0,40.0,24.0,33.0,26.0
2,1,0,0,377.04,43.0,6108477.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,453.74,522.05,567.37,270.5,291.16,1006.25,737.05,920.63,356.66,278.78,50.0,47.0,44.0,42.0,37.0,37.0,26.0,40.0,24.0,33.0
