DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
3,1,0,0,5.0,13.0,137770.0,2,1,0,6,5,4,3,2,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.27,0.01,0.76,18.8,0.03,5.9,14.5,1.83,0.17,14.0,9.0,7.0,8.0,4.0,9.0,9.0,24.0,19.0,12.0
4,1,0,0,3.0,12.0,75112.0,3,2,1,0,6,5,4,3,2,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.0,1.0,1.27,0.01,0.76,18.8,0.03,5.9,14.5,1.83,13.0,14.0,9.0,7.0,8.0,4.0,9.0,9.0,24.0,19.0
5,0,1,0,0.0,7.0,201.0,4,3,2,1,0,6,5,4,3,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,5.0,1.0,1.27,0.01,0.76,18.8,0.03,5.9,14.5,12.0,13.0,14.0,9.0,7.0,8.0,4.0,9.0,9.0,24.0
6,0,1,0,13.0,16.0,422452.0,5,4,3,2,1,0,6,5,4,3,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,5.0,1.0,1.27,0.01,0.76,18.8,0.03,5.9,7.0,12.0,13.0,14.0,9.0,7.0,8.0,4.0,9.0,9.0
0,0,0,1,9.0,23.0,331678.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,13.0,0.0,3.0,5.0,1.0,1.27,0.01,0.76,18.8,0.03,16.0,7.0,12.0,13.0,14.0,9.0,7.0,8.0,4.0,9.0
1,1,0,0,23.0,18.0,771628.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,9.0,13.0,0.0,3.0,5.0,1.0,1.27,0.01,0.76,18.8,23.0,16.0,7.0,12.0,13.0,14.0,9.0,7.0,8.0,4.0
2,1,0,0,3.0,10.0,90366.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,23.0,9.0,13.0,0.0,3.0,5.0,1.0,1.27,0.01,0.76,18.0,23.0,16.0,7.0,12.0,13.0,14.0,9.0,7.0,8.0
3,1,0,0,1.0,13.0,19746.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,23.0,9.0,13.0,0.0,3.0,5.0,1.0,1.27,0.01,10.0,18.0,23.0,16.0,7.0,12.0,13.0,14.0,9.0,7.0
4,1,0,0,7.0,20.0,244891.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,3.0,23.0,9.0,13.0,0.0,3.0,5.0,1.0,1.27,13.0,10.0,18.0,23.0,16.0,7.0,12.0,13.0,14.0,9.0
5,0,1,0,7.0,13.0,238302.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7.0,1.0,3.0,23.0,9.0,13.0,0.0,3.0,5.0,1.0,20.0,13.0,10.0,18.0,23.0,16.0,7.0,12.0,13.0,14.0
6,0,1,0,2.0,14.0,60833.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,7.0,7.0,1.0,3.0,23.0,9.0,13.0,0.0,3.0,5.0,13.0,20.0,13.0,10.0,18.0,23.0,16.0,7.0,12.0,13.0
0,1,0,0,13.0,19.0,389918.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,7.0,7.0,1.0,3.0,23.0,9.0,13.0,0.0,3.0,14.0,13.0,20.0,13.0,10.0,18.0,23.0,16.0,7.0,12.0
1,1,0,0,4.0,11.0,128635.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,13.0,2.0,7.0,7.0,1.0,3.0,23.0,9.0,13.0,0.0,19.0,14.0,13.0,20.0,13.0,10.0,18.0,23.0,16.0,7.0
2,1,0,0,11.0,19.0,312305.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,13.0,2.0,7.0,7.0,1.0,3.0,23.0,9.0,13.0,11.0,19.0,14.0,13.0,20.0,13.0,10.0,18.0,23.0,16.0
3,1,0,0,9.0,14.0,279202.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,4.0,13.0,2.0,7.0,7.0,1.0,3.0,23.0,9.0,19.0,11.0,19.0,14.0,13.0,20.0,13.0,10.0,18.0,23.0
4,1,0,0,1.0,15.0,44391.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,11.0,4.0,13.0,2.0,7.0,7.0,1.0,3.0,23.0,14.0,19.0,11.0,19.0,14.0,13.0,20.0,13.0,10.0,18.0
5,0,1,0,20.0,19.0,617889.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,11.0,4.0,13.0,2.0,7.0,7.0,1.0,3.0,15.0,14.0,19.0,11.0,19.0,14.0,13.0,20.0,13.0,10.0
6,0,1,0,14.0,23.0,449033.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1.0,9.0,11.0,4.0,13.0,2.0,7.0,7.0,1.0,19.0,15.0,14.0,19.0,11.0,19.0,14.0,13.0,20.0,13.0
