DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
5,0,1,0,0.9,39.0,6342.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,815.1,653.7,471.2,4.3,546.9,340.8,136.6,14.2,4.6,2.5,52.0,41.0,50.0,49.0,54.0,46.0,38.0,103.0,65.0,51.0
6,0,1,0,3.7,47.0,15192.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,815.1,653.7,471.2,4.3,546.9,340.8,136.6,14.2,4.6,39.0,52.0,41.0,50.0,49.0,54.0,46.0,38.0,103.0,65.0
0,1,0,0,5.0,48.0,27973.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.7,0.9,815.1,653.7,471.2,4.3,546.9,340.8,136.6,14.2,47.0,39.0,52.0,41.0,50.0,49.0,54.0,46.0,38.0,103.0
1,1,0,0,2.8,42.0,5990.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.0,3.7,0.9,815.1,653.7,471.2,4.3,546.9,340.8,136.6,48.0,47.0,39.0,52.0,41.0,50.0,49.0,54.0,46.0,38.0
2,1,0,0,104.8,40.0,647294.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8,5.0,3.7,0.9,815.1,653.7,471.2,4.3,546.9,340.8,42.0,48.0,47.0,39.0,52.0,41.0,50.0,49.0,54.0,46.0
3,1,0,0,627.9,63.0,5124575.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.8,2.8,5.0,3.7,0.9,815.1,653.7,471.2,4.3,546.9,40.0,42.0,48.0,47.0,39.0,52.0,41.0,50.0,49.0,54.0
4,1,0,0,550.0,68.0,5718554.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.9,104.8,2.8,5.0,3.7,0.9,815.1,653.7,471.2,4.3,63.0,40.0,42.0,48.0,47.0,39.0,52.0,41.0,50.0,49.0
5,0,1,0,199.8,43.0,2193598.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,550.0,627.9,104.8,2.8,5.0,3.7,0.9,815.1,653.7,471.2,68.0,63.0,40.0,42.0,48.0,47.0,39.0,52.0,41.0,50.0
6,0,1,0,298.5,40.0,3490584.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,199.8,550.0,627.9,104.8,2.8,5.0,3.7,0.9,815.1,653.7,43.0,68.0,63.0,40.0,42.0,48.0,47.0,39.0,52.0,41.0
0,1,0,0,1109.5,64.0,7811248.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,298.5,199.8,550.0,627.9,104.8,2.8,5.0,3.7,0.9,815.1,40.0,43.0,68.0,63.0,40.0,42.0,48.0,47.0,39.0,52.0
