FECHA.CONEXION,dia_semana,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,50.9,16,444658
2024-01-02,1,1,0,0,364.9,22,3072144
2024-01-03,2,1,0,0,383.5,33,4647330
2024-01-04,3,1,0,0,520.0,30,5493436
2024-01-05,4,1,0,0,849.0,42,9204466
2024-01-06,5,0,1,0,572.2,47,4388208
2024-01-07,6,0,1,0,828.2,57,8312457
2024-01-08,0,0,0,1,1711.1,63,26978003
2024-01-09,1,1,0,0,865.7,40,11217538
2024-01-10,2,1,0,0,701.9,42,8467123
2024-01-11,3,1,0,0,267.2,46,2875205
2024-01-12,4,1,0,0,2.5,46,28797
2024-01-13,5,0,1,0,1.7,42,14971
2024-01-14,6,0,1,0,2.6,47,20260
2024-01-15,0,1,0,0,2.5,34,17520
2024-01-16,1,1,0,0,2.0,28,17105
2024-01-17,2,1,0,0,1.1,32,11192
2024-01-18,3,1,0,0,1.6,30,18880
2024-01-19,4,1,0,0,2.4,41,37147
2024-01-20,5,0,1,0,0.8,32,10878
2024-01-21,6,0,1,0,1.3,36,16862
2024-01-22,0,1,0,0,2.0,29,21427
2024-01-23,1,1,0,0,3.1,35,33574
2024-01-24,2,1,0,0,2.3,38,29070
2024-01-25,3,1,0,0,0.9,35,12818
2024-01-26,4,1,0,0,2.3,35,32286
2024-01-27,5,0,1,0,1.2,43,15401
2024-01-28,6,0,1,0,0.7,43,6878
2024-01-29,0,1,0,0,0.2,31,2563
2024-01-30,1,1,0,0,0.5,30,4277
2024-01-31,2,1,0,0,0.6,33,6208
2024-02-01,3,1,0,0,0.5,33,7058
2024-02-02,4,1,0,0,0.2,16,2050
2024-02-03,5,0,1,0,334.0,43,5925981
2024-02-04,6,0,1,0,564.5,49,9027557
2024-02-05,0,1,0,0,725.7,37,10925264
2024-02-06,1,1,0,0,318.5,29,4760146
2024-02-07,2,1,0,0,586.4,43,9680129
2024-02-08,3,1,0,0,680.4,40,9245208
2024-02-09,4,1,0,0,28.4,40,342303
2024-02-10,5,0,1,0,0.8,47,12834
2024-02-11,6,0,1,0,0.9,38,11652
2024-02-12,0,1,0,0,0.5,41,5478
2024-02-13,1,1,0,0,15.5,42,134539
2024-02-14,2,1,0,0,0.7,35,5286
2024-02-15,3,1,0,0,0.6,39,6499
2024-02-16,4,1,0,0,0.9,38,9429
2024-02-17,5,0,1,0,0.9,41,9189
2024-02-18,6,0,1,0,2.0,40,25420
2024-02-19,0,1,0,0,1.0,30,14888
2024-02-20,1,1,0,0,0.3,31,3297
2024-02-21,2,1,0,0,2.5,33,28277
2024-02-22,3,1,0,0,0.6,37,8984
2024-02-23,4,1,0,0,1.7,36,24199
2024-02-24,5,0,1,0,1.2,48,14949
2024-02-25,6,0,1,0,0.9,50,16282
2024-02-26,0,1,0,0,0.3,27,3312
2024-02-27,1,1,0,0,0.7,31,8031
2024-02-28,2,1,0,0,0.5,43,7726
2024-02-29,3,1,0,0,0.3,39,2448
2024-03-01,4,1,0,0,0.8,40,9566
2024-03-02,5,0,1,0,1.4,29,14016
2024-03-03,6,0,1,0,158.9,48,2214366
2024-03-04,0,1,0,0,123.0,55,1748670
2024-03-05,1,1,0,0,321.5,35,4430820
2024-03-06,2,1,0,0,61.9,52,749289
2024-03-07,3,1,0,0,3.6,51,38270
2024-03-08,4,1,0,0,1.2,47,12512
2024-03-09,5,0,1,0,1.0,37,9600
2024-03-10,6,0,1,0,0.7,31,7052
2024-03-11,0,1,0,0,3.8,54,35989
2024-03-12,1,1,0,0,1.7,52,14816
2024-03-13,2,1,0,0,3.9,44,28965
