FECHA.CONEXION,dia_semana,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,5.9,185,51847
2024-01-02,1,1,0,0,24.7,125,208184
2024-01-03,2,1,0,0,1.2999999999999998,136,15603
2024-01-04,3,1,0,0,1.0,109,10933
2024-01-05,4,1,0,0,1.5,133,16259
2024-01-06,5,0,1,0,2.6,164,20508
2024-01-07,6,0,1,0,6.699999999999999,183,66865
2024-01-08,0,0,0,1,12.0,140,189164
2024-01-09,1,1,0,0,2.5,135,31924
2024-01-10,2,1,0,0,76.5,146,923087
2024-01-11,3,1,0,0,10.3,145,111078
2024-01-12,4,1,0,0,12.4,121,144011
2024-01-13,5,0,1,0,4.7,153,42355
2024-01-14,6,0,1,0,6.0,146,47968
2024-01-15,0,1,0,0,12.4,119,86409
2024-01-16,1,1,0,0,2.1,133,18085
2024-01-17,2,1,0,0,1.9,126,19171
2024-01-18,3,1,0,0,1.4,114,17876
2024-01-19,4,1,0,0,193.7,129,2973731
2024-01-20,5,0,1,0,304.1,155,3937895
2024-01-21,6,0,1,0,9.8,178,127442
2024-01-22,0,1,0,0,2.3,138,23698
2024-01-23,1,1,0,0,449.7,126,4856698
2024-01-24,2,1,0,0,542.9000000000001,140,6791081
2024-01-25,3,1,0,0,1270.7,138,18994255
2024-01-26,4,1,0,0,908.2,153,12512762
2024-01-27,5,0,1,0,162.8,191,2019862
2024-01-28,6,0,1,0,16.4,199,168825
2024-01-29,0,1,0,0,6.1000000000000005,171,70668
2024-01-30,1,1,0,0,395.0,142,3575948
2024-01-31,2,1,0,0,384.3,151,4014404
2024-02-01,3,1,0,0,509.5,151,7087168
2024-02-02,4,1,0,0,616.2,101,5887264
2024-02-03,5,0,1,0,376.1,188,6673485
2024-02-04,6,0,1,0,22.6,162,362307
2024-02-05,0,1,0,0,0.8,110,12394
2024-02-06,1,1,0,0,7.4,140,110370
2024-02-07,2,1,0,0,6.5,178,107018
2024-02-08,3,1,0,0,12.6,142,170644
2024-02-09,4,1,0,0,6.4,146,77453
2024-02-10,5,0,1,0,3.3000000000000003,192,52663
2024-02-11,6,0,1,0,10.5,190,142248
2024-02-12,0,1,0,0,3.8,151,38951
2024-02-13,1,1,0,0,3.4,151,29049
2024-02-14,2,1,0,0,3.3,158,24352
2024-02-15,3,1,0,0,1.6,141,19281
2024-02-16,4,1,0,0,1.9,125,19656
2024-02-17,5,0,1,0,2.6,167,27734
2024-02-18,6,0,1,0,6.9,181,88647
2024-02-19,0,1,0,0,6.5,121,95510
2024-02-20,1,1,0,0,1.0,156,12264
2024-02-21,2,1,0,0,55.7,118,642513
2024-02-22,3,1,0,0,1.1,143,17302
2024-02-23,4,1,0,0,2.2,152,31404
2024-02-24,5,0,1,0,43.9,175,551430
2024-02-25,6,0,1,0,192.7,174,3383918
2024-02-26,0,1,0,0,332.4,144,3699852
2024-02-27,1,1,0,0,375.7,157,4366200
2024-02-28,2,1,0,0,64.4,115,1104535
2024-02-29,3,1,0,0,4.1000000000000005,145,32463
2024-03-01,4,1,0,0,1.3,151,16106
2024-03-02,5,0,1,0,406.5,150,4183081
2024-03-03,6,0,1,0,292.9,188,4083327
2024-03-04,0,1,0,0,48.400000000000006,138,687821
2024-03-05,1,1,0,0,51.8,137,714677
2024-03-06,2,1,0,0,55.6,120,673146
2024-03-07,3,1,0,0,3.1,159,32996
2024-03-08,4,1,0,0,2.6,148,27565
2024-03-09,5,0,1,0,38.900000000000006,191,384837
2024-03-10,6,0,1,0,5.6,174,53392
2024-03-11,0,1,0,0,2.2,178,21031
2024-03-12,1,1,0,0,19.8,149,175177
2024-03-13,2,1,0,0,8.700000000000001,132,64083
2024-03-14,3,1,0,0,4.2,167,40796
2024-03-15,4,1,0,0,3.3,186,43166
2024-03-16,5,0,1,0,1.6,167,18054
2024-03-17,6,0,1,0,96.1,212,1244261
2024-03-18,0,1,0,0,880.9,125,10576484
2024-03-19,1,1,0,0,472.5,127,3560800
2024-03-20,2,1,0,0,356.7,138,2338180
2024-03-21,3,1,0,0,210.2,135,1835539
2024-03-22,4,1,0,0,4.0,178,39348
2024-03-23,5,0,1,0,11.2,168,88023
2024-03-24,6,0,0,1,2.4,195,22631
2024-03-25,0,0,0,1,2.6,151,18195
2024-03-26,1,1,0,0,6.300000000000001,145,49283
2024-03-27,2,1,0,0,4.0,168,32308
2024-03-28,3,0,0,1,1.9,118,12469
2024-03-29,4,0,0,1,2.4,130,23321
2024-03-30,5,0,1,0,3.5,151,22020
2024-03-31,6,0,0,1,3.0,139,22775
2024-04-01,0,1,0,0,1.2999999999999998,153,13910
2024-04-02,1,1,0,0,132.0,126,929167
2024-04-03,2,1,0,0,305.2,107,2749824
2024-04-04,3,1,0,0,256.9,138,2953030
2024-04-05,4,1,0,0,136.3,117,1531498
2024-04-06,5,0,1,0,1084.2,183,13048396
2024-04-07,6,0,1,0,978.3,186,11701326
2024-04-08,0,1,0,0,146.3,163,1035427
2024-04-09,1,1,0,0,5.4,172,41120
2024-04-10,2,1,0,0,24.700000000000003,156,105177
2024-04-11,3,1,0,0,5.3,156,23277
2024-04-12,4,1,0,0,3.0,183,20355
2024-04-13,5,0,1,0,3.0,167,25612
