FECHA.CONEXION,dia_semana,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,643.6,21,5626077
2024-01-02,1,1,0,0,648.8,13,5461770
2024-01-03,2,1,0,0,171.4,15,2077623
2024-01-04,3,1,0,0,334.1,16,3530188
2024-01-05,4,1,0,0,607.9,24,6590836
2024-01-06,5,0,1,0,12.7,20,97720
2024-01-07,6,0,1,0,0.2,17,2169
2024-01-08,0,0,0,1,567.7,25,8951104
2024-01-09,1,1,0,0,419.3,14,5434108
2024-01-10,2,1,0,0,416.8,18,5027731
2024-01-11,3,1,0,0,647.1,19,6962326
2024-01-12,4,1,0,0,475.4,21,5521179
2024-01-13,5,0,1,0,477.9,18,4302267
2024-01-14,6,0,1,0,9.5,24,75072
2024-01-15,0,1,0,0,1.5,28,10536
2024-01-16,1,1,0,0,0.1,18,626
2024-01-17,2,1,0,0,0.5,26,5169
2024-01-18,3,1,0,0,0.3,18,3415
2024-01-19,4,1,0,0,0.4,27,6697
2024-01-20,5,0,1,0,0.4,19,4843
2024-01-21,6,0,1,0,1.0,20,13107
2024-01-22,0,1,0,0,0.3,23,3445
2024-01-23,1,1,0,0,0.2,15,2069
2024-01-24,2,1,0,0,91.5,19,1144986
2024-01-25,3,1,0,0,28.8,15,429984
2024-01-26,4,1,0,0,251.0,20,3457386
2024-01-27,5,0,1,0,84.1,11,1044005
2024-01-28,6,0,1,0,298.0,15,3063513
2024-01-29,0,1,0,0,393.7,21,4582606
2024-01-30,1,1,0,0,414.0,22,3746885
2024-01-31,2,1,0,0,243.3,26,2540819
2024-02-01,3,1,0,0,294.6,26,4097551
2024-02-02,4,1,0,0,174.6,12,1667649
2024-02-03,5,0,1,0,210.9,20,3742043
2024-02-04,6,0,1,0,187.4,21,2996978
2024-02-05,0,1,0,0,204.8,16,3082905
2024-02-06,1,1,0,0,20.4,15,304128
2024-02-07,2,1,0,0,28.4,13,469329
2024-02-08,3,1,0,0,145.4,22,1975977
2024-02-09,4,1,0,0,110.0,23,1323346
2024-02-10,5,0,1,0,92.3,35,1473532
2024-02-11,6,0,1,0,343.3,24,4613473
2024-02-12,0,1,0,0,12.9,28,133339
2024-02-13,1,1,0,0,0.6,24,4874
2024-02-14,2,1,0,0,0.7,15,5575
2024-02-15,3,1,0,0,0.3,18,3983
2024-02-16,4,1,0,0,1.8,27,19302
2024-02-17,5,0,1,0,0.6,26,6280
2024-02-18,6,0,1,0,0.5,22,6311
2024-02-19,0,1,0,0,166.6,23,2440945
2024-02-20,1,1,0,0,576.3,17,7036667
2024-02-21,2,1,0,0,987.9,27,11397267
2024-02-22,3,1,0,0,138.9,21,2125580
2024-02-23,4,1,0,0,684.7,21,9741312
2024-02-24,5,0,1,0,240.9,32,3025569
2024-02-25,6,0,1,0,655.5,41,11513216
2024-02-26,0,1,0,0,205.5,22,2287486
2024-02-27,1,1,0,0,231.8,23,2693132
2024-02-28,2,1,0,0,130.3,18,2234959
2024-02-29,3,1,0,0,318.6,19,2522474
2024-03-01,4,1,0,0,363.7,24,4363819
2024-03-02,5,0,1,0,227.0,22,2335566
2024-03-03,6,0,1,0,444.9,20,6201294
2024-03-04,0,1,0,0,386.1,20,5489972
2024-03-05,1,1,0,0,333.7,26,4598758
2024-03-06,2,1,0,0,953.7,28,11541574
2024-03-07,3,1,0,0,1756.1,31,18761866
2024-03-08,4,1,0,0,1169.3,26,12507091
2024-03-09,5,0,1,0,671.8,34,6641025
2024-03-10,6,0,1,0,859.9,35,8207030
2024-03-11,0,1,0,0,17.3,33,162649
2024-03-12,1,1,0,0,1.3,40,11676
2024-03-13,2,1,0,0,0.1,27,1075
