FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO
2024-01-01,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,True,Festivo,Lunes,0.0,-7.655.686,1.4285714285714286,1.0617900816910435,"1827,4"
2024-01-02,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Martes,0.0,-7.655.686,-1.0,0.6301316718176029,"1353,3"
2024-01-03,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Miércoles,0.0,-7.655.686,-0.2857142857142857,0.9212263860723182,"1195,1"
2024-01-04,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Jueves,0.0,-7.655.686,0.14285714285714285,0.3618419695097115,"808,9"
2024-01-05,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Viernes,0.0,-7.655.686,-0.14285714285714285,-0.20250330694155746,"235,7"
2024-01-06,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.655.686,0.0,-0.44286903361929264,"0,6"
2024-01-07,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.655.686,-0.8571428571428571,-0.4426396040960378,"0,7"
2024-01-08,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,True,Festivo,Lunes,0.0,-7.655.686,-1.0,-0.4410534781845501,"1,5"
2024-01-09,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Martes,0.0,-7.655.686,-0.2857142857142857,0.3947921947981967,"686,4"
2024-01-10,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Miércoles,0.0,-7.655.686,0.0,0.7047473349664444,"1010,0"
2024-01-11,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Jueves,0.0,-7.655.686,-1.4285714285714286,-0.1151731966768806,"323,7"
2024-01-12,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Viernes,0.0,-7.655.686,0.14285714285714285,-0.44226855955288474,"1,0"
2024-01-13,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.655.686,-0.42857142857142855,-0.4431031742210538,"0,2"
2024-01-14,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.655.686,-1.8571428571428572,-0.443194380700935,"0,2"
2024-01-15,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Lunes,0.0,-7.655.686,-1.1428571428571428,-0.4432351786407992,"0,1"
2024-01-16,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Martes,0.0,-7.655.686,-1.2857142857142858,-0.4421761281925919,"1,4"
2024-01-17,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Miércoles,0.0,-7.655.686,-1.1428571428571428,-0.4430379728945272,"0,3"
2024-01-18,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Jueves,0.0,-7.655.686,0.14285714285714285,-0.36963597779046836,"65,2"
2024-01-19,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Viernes,0.0,-7.655.686,-0.42857142857142855,1.7610110860157193,"1524,1"
2024-01-20,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.655.686,0.5714285714285714,0.9104266154829972,"1109,5"
2024-01-21,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.655.686,-1.5714285714285714,0.4177681246732278,"705,8"
2024-01-22,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Lunes,0.0,-7.655.686,-1.1428571428571428,0.3191003328753851,"771,7"
2024-01-23,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Martes,0.0,-7.655.686,-0.5714285714285714,0.29454195173010117,"725,1"
2024-01-24,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Miércoles,0.0,-7.655.686,-1.0,0.29726071513606395,"628,4"
2024-01-25,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Jueves,0.0,-7.655.686,0.0,0.5146747268822902,"680,2"
2024-01-26,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Viernes,0.0,-7.655.686,-1.1428571428571428,0.505505649007126,"731,0"
2024-01-27,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.655.686,0.42857142857142855,0.8312559989695929,"1089,8"
2024-01-28,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.655.686,-0.7142857142857143,0.5357258985228036,"1010,9"
2024-01-29,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Lunes,0.0,-7.655.686,-0.8571428571428571,-0.18521355460201233,"235,3"
2024-01-30,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Martes,0.0,-7.655.686,-1.1428571428571428,0.08915494652407677,"624,3"
2024-01-31,URBANA,028_ZW Parque Yo Amo a Siloe,0.0,MR76,False,Laboral,Miércoles,0.0,-7.655.686,-1.1428571428571428,0.026285792301174348,"477,2"
