FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO
2024-11-29,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Viernes,0.0,-7.649.293,-0.375,-0.5311406145554374,"0,61"
2024-11-30,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.649.293,-0.375,-0.536229678428339,"0,07"
2024-12-01,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.649.293,0.475,-0.5339796437445083,"0,28"
2024-12-02,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Lunes,0.0,-7.649.293,0.025,-0.5159894561154951,"2,37"
2024-12-03,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Martes,0.0,-7.649.293,0.025,-0.49757591554802555,"5,01"
2024-12-04,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Miércoles,0.0,-7.649.293,0.775,-0.5127106779953167,"2,4899999999999998"
2024-12-05,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Jueves,0.0,-7.649.293,2.825,-0.37120401239368883,"17,169999999999998"
2024-12-06,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Viernes,0.0,-7.649.293,0.525,-0.45417278012973855,"8,74"
2024-12-07,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.649.293,0.075,-0.5132866397884497,"2,73"
2024-12-08,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,True,Festivo,Domingo,0.0,-7.649.293,-0.725,-0.5358004397489311,"0,09"
2024-12-09,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Lunes,0.0,-7.649.293,1.025,-0.06197180730084124,"41,88"
2024-12-10,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Martes,0.0,-7.649.293,0.775,-0.33905147080462283,"15,530000000000001"
2024-12-11,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Miércoles,0.0,-7.649.293,0.275,-0.5350361342453429,"0,13999999999999999"
2024-12-12,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Jueves,0.0,-7.649.293,0.225,-0.47101146458255383,"4,5600000000000005"
2024-12-13,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Viernes,0.0,-7.649.293,0.475,-0.4709378928206573,"4,619999999999999"
2024-12-14,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.649.293,1.825,0.8844275906719414,"111,29"
2024-12-15,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.649.293,-0.075,1.1030483934029252,"131,66"
2024-12-16,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Lunes,0.0,-7.649.293,0.825,0.8249370435923199,"97,4"
2024-12-17,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Martes,0.0,-7.649.293,0.625,0.671948138214014,"93,60000000000001"
2024-12-18,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Miércoles,0.0,-7.649.293,0.175,2.2625212832596917,"211,0"
2024-12-19,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Jueves,0.0,-7.649.293,0.675,0.608131991944943,"95,80000000000001"
2024-12-20,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Viernes,0.0,-7.649.293,0.775,0.5459882369262979,"84,9"
2024-12-21,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.649.293,-0.025,-0.5277727095008471,"0,82"
2024-12-22,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.649.293,0.575,0.001572333654246352,"40,0"
2024-12-23,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Lunes,0.0,-7.649.293,0.525,-0.15578799561091888,"36,2"
2024-12-24,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Martes,0.0,-7.649.293,-1.775,-0.5336714831646788,"0,31"
2024-12-25,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,True,Festivo,Miércoles,0.0,-7.649.293,-0.975,0.10541151839504252,"54,1"
2024-12-26,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Jueves,0.0,-7.649.293,2.325,0.5507783892408655,"94,6"
2024-12-27,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Viernes,0.0,-7.649.293,-0.025,0.6215300404014076,"84,5"
2024-12-28,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.649.293,-1.325,-0.5064558170039056,"3,07"
2024-12-29,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.649.293,-0.725,-0.24875915968435613,"21,21"
2024-12-30,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Lunes,0.0,-7.649.293,-1.325,-0.38030420872519055,"15,23"
2024-12-31,RURAL,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Martes,0.0,-7.649.293,-0.975,-0.5328853163375556,"0,51"
2025-01-01,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,True,Festivo,Miércoles,0.0,-7.649.293,-2.075,-0.53680606063154,"0,0"
2025-01-02,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Jueves,0.0,-7.649.293,0.175,-0.001572333654246352,"46,0"
2025-01-03,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Viernes,0.0,-7.649.293,-0.825,-0.36615152419670144,"16,0"
2025-01-04,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.649.293,-0.325,-0.12170114729907552,"37,0"
2025-01-05,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.649.293,0.125,0.5514031186018843,"79,0"
2025-01-06,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,True,Festivo,Lunes,0.0,-7.649.293,0.225,0.5970600723946137,"73,0"
2025-01-07,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Martes,0.0,-7.649.293,-0.875,-0.4023652270424572,"9,0"
2025-01-08,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Miércoles,0.0,-7.649.293,-0.575,-0.40285290272131435,"9,0"
2025-01-09,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Jueves,0.0,-7.649.293,-0.275,0.5601989380441683,"75,0"
2025-01-10,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Viernes,0.0,-7.649.293,-0.325,0.7106153542165028,"82,0"
2025-01-11,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.649.293,-0.075,0.0302497656213871,"40,0"
2025-01-12,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.649.293,0.225,0.26205504849430133,"51,0"
2025-01-13,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Lunes,0.0,-7.649.293,0.875,0.2754888318065441,"64,0"
2025-01-14,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Martes,0.0,-7.649.293,-0.175,0.7385974279312041,"100,0"
2025-01-15,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Miércoles,0.0,-7.649.293,-0.575,0.44321479170783185,"81,0"
2025-01-16,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Jueves,0.0,-7.649.293,-0.225,0.5099973514165718,"79,0"
2025-01-17,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Viernes,0.0,-7.649.293,0.025,0.2984730706330955,"65,0"
2025-01-18,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.649.293,-0.075,0.2711127834089371,"64,0"
2025-01-19,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.649.293,0.225,0.009181335474621946,"40,0"
2025-01-20,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Lunes,0.0,-7.649.293,0.225,0.17693798531087224,"53,0"
2025-01-21,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Martes,0.0,-7.649.293,-0.925,0.30415449229178143,"55,0"
2025-01-22,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Miércoles,0.0,-7.649.293,-0.025,0.35476093381484297,"63,0"
2025-01-23,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Jueves,0.0,-7.649.293,-0.275,0.5062687345236544,"62,0"
2025-01-24,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Laboral,Viernes,0.0,-7.649.293,-2.325,-0.536828762775211,"0,0"
2025-01-25,URBANA,009_ZW Polideportivo Los Almendros,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.649.293,-1.025,0.21267031862879052,"48,0"
