FECHA.CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-09,1,1,0,0,"0,3",5,4162
2024-01-10,2,1,0,0,"21,5",10,259523
2024-01-11,3,1,0,0,"55,4",11,596290
2024-01-12,4,1,0,0,"219,5",12,2549416
2024-01-13,5,0,1,0,"135,0",13,1215419
2024-01-14,6,0,1,0,"82,4",7,651900
2024-01-15,0,1,0,0,"160,2",20,1108469
2024-01-16,1,1,0,0,"526,1",23,4500202
2024-01-17,2,1,0,0,"240,3",15,2403428
2024-01-18,3,1,0,0,"81,5",20,977688
2024-01-19,4,1,0,0,"313,2",17,4807517
2024-01-20,5,0,1,0,"20,3",17,262230
2024-01-21,6,0,1,0,"18,8",12,243607
2024-01-22,0,1,0,0,"108,7",16,1139932
2024-01-23,1,1,0,0,"193,1",26,2085044
2024-01-24,2,1,0,0,"176,3",25,2205401
2024-01-25,3,1,0,0,"14,8",21,220527
2024-01-26,4,1,0,0,"0,1",16,1121
2024-01-27,5,0,1,0,"0,1",14,1705
2024-01-28,6,0,1,0,"0,0",6,268
2024-01-29,0,1,0,0,"0,2",28,1915
2024-01-30,1,1,0,0,"1,2",24,10841
2024-01-31,2,1,0,0,"0,1",20,1021
2024-02-01,3,1,0,0,"0,2",18,2265
2024-02-02,4,1,0,0,"0,0",18,242
2024-02-03,5,0,1,0,"0,1",17,1362
2024-02-04,6,0,1,0,"0,5",4,7476
2024-02-05,0,1,0,0,"0,1",19,1780
2024-02-06,1,1,0,0,"0,2",21,2286
2024-02-07,2,1,0,0,"0,1",22,2365
2024-02-08,3,1,0,0,"8,0",19,108512
2024-02-09,4,1,0,0,"1,6",29,19053
2024-02-10,5,0,1,0,"2,8",19,45063
2024-02-11,6,0,1,0,"0,0",7,344
2024-02-12,0,1,0,0,"0,4",23,4103
2024-02-13,1,1,0,0,"0,3",23,2200
2024-02-14,2,1,0,0,"1,9",24,14368
2024-02-15,3,1,0,0,"0,4",28,4555
2024-02-16,4,1,0,0,"0,3",22,3548
2024-02-17,5,0,1,0,"0,4",12,4131
2024-02-18,6,0,1,0,"0,0",11,238
2024-02-19,0,1,0,0,"0,2",20,2580
2024-02-20,1,1,0,0,"10,8",22,132354
2024-02-21,2,1,0,0,"0,2",14,2862
2024-02-22,3,1,0,0,"31,3",21,479120
2024-02-23,4,1,0,0,"0,3",19,3620
2024-02-24,5,0,1,0,"0,2",8,2098
2024-02-25,6,0,1,0,"0,8",10,14871
2024-02-26,0,1,0,0,"4,6",26,51549
2024-02-27,1,1,0,0,"0,3",20,3214
2024-02-28,2,1,0,0,"0,3",23,5920
2024-02-29,3,1,0,0,"0,1",19,821
2024-03-01,4,1,0,0,"26,0",11,311532
2024-03-02,5,0,1,0,"0,3",14,2787
2024-03-03,6,0,1,0,"55,0",6,766534
2024-03-04,0,1,0,0,"118,6",16,1687007
2024-03-05,1,1,0,0,"75,6",9,1042025
2024-03-06,2,1,0,0,"134,6",13,1628796
