FECHA.CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,"25,4",8,221715
2024-01-02,1,1,0,0,"0,0",4,251
2024-01-03,2,1,0,0,"2,5",6,30573
2024-01-04,3,1,0,0,"7,4",6,77857
2024-01-05,4,1,0,0,"18,0",11,195451
2024-01-06,5,0,1,0,"76,7",8,588478
2024-01-07,6,0,1,0,"44,8",10,450078
2024-01-08,0,0,0,1,"295,0",9,4651372
2024-01-09,1,1,0,0,"62,4",11,808211
2024-01-10,2,1,0,0,"6,6",8,79843
2024-01-11,3,1,0,0,"30,9",8,333000
2024-01-12,4,1,0,0,"2,6",8,30293
2024-01-13,5,0,1,0,"85,1",5,766129
2024-01-14,6,0,1,0,"1,3",5,9918
2024-01-15,0,1,0,0,"64,8",10,448022
2024-01-16,1,1,0,0,"44,4",12,379849
2024-01-17,2,1,0,0,"0,8",9,7816
2024-01-18,3,1,0,0,"50,6",7,606954
2024-01-19,4,1,0,0,"2,2",12,33485
2024-01-20,5,0,1,0,"0,1",7,1086
2024-01-21,6,0,1,0,"2,5",5,31923
2024-01-22,0,1,0,0,"49,9",12,523670
2024-01-23,1,1,0,0,"93,4",19,1008875
2024-01-24,2,1,0,0,"430,0",18,5377734
2024-01-25,3,1,0,0,"75,8",18,1133025
2024-01-26,4,1,0,0,"128,5",10,1770577
2024-01-27,5,0,1,0,"284,3",6,3528580
2024-01-28,6,0,1,0,"111,0",12,1141350
2024-01-29,0,1,0,0,"123,1",17,1433334
2024-01-30,1,1,0,0,"151,1",15,1368031
2024-01-31,2,1,0,0,"54,5",14,569673
2024-02-01,3,1,0,0,"86,1",19,1198320
2024-02-02,4,1,0,0,"13,4",9,127718
2024-02-03,5,0,1,0,"14,8",11,263099
2024-02-04,6,0,1,0,"0,0",5,42
2024-02-05,0,1,0,0,"320,9",10,4830533
2024-02-06,1,1,0,0,"39,2",11,585418
2024-02-07,2,1,0,0,"21,4",14,353938
2024-02-08,3,1,0,0,"38,6",15,524819
2024-02-09,4,1,0,0,"55,5",16,667515
2024-02-10,5,0,1,0,"4,1",6,64877
2024-02-11,6,0,1,0,"499,4",11,6711127
2024-02-12,0,1,0,0,"58,6",10,606401
2024-02-13,1,1,0,0,"87,5",14,757945
2024-02-14,2,1,0,0,"122,8",10,927390
2024-02-15,3,1,0,0,"150,1",14,1752924
2024-02-16,4,1,0,0,"81,7",15,861955
2024-02-17,5,0,1,0,"42,2",10,446291
2024-02-18,6,0,1,0,"91,8",12,1187901
2024-02-19,0,1,0,0,"59,7",14,875632
2024-02-20,1,1,0,0,"64,3",13,785124
2024-02-21,2,1,0,0,"1,0",15,11016
2024-02-22,3,1,0,0,"0,1",13,1510
2024-02-23,4,1,0,0,"5,6",18,79916
