FECHA.CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,"214,3167,6",28,998953
2024-01-02,1,1,0,0,"376,7263,6",23,2080172
2024-01-03,2,1,0,0,"112,5448",22,2042271
2024-01-04,3,1,0,0,"78321,2",25,1776470
2024-01-05,4,1,0,0,"5,2678,7",36,2629932
2024-01-06,5,0,1,0,"17,1305,2",25,2222807
2024-01-07,6,0,1,0,"219,8186,6",55,3576284
2024-01-08,0,0,0,1,"49263,7",33,1285935
2024-01-09,1,1,0,0,"70,51,7",22,161631
2024-01-10,2,1,0,0,"38,11809,9",25,6788727
2024-01-11,3,1,0,0,"47,2565,5",39,2186984
2024-01-12,4,1,0,0,"26,4663,1",29,1449801
2024-01-13,5,0,1,0,"30,11587,1",60,3810614
2024-01-14,6,0,1,0,"2328,5",32,1251873
2024-01-15,0,1,0,0,"2,4276,1",22,855053
2024-01-16,1,1,0,0,"62996,5",40,3542830
2024-01-17,2,1,0,0,"2,1436,2",30,1440132
2024-01-18,3,1,0,0,"49,62056,6",35,5091704
2024-01-19,4,1,0,0,"713,8990",41,3796132
2024-01-20,5,0,1,0,"208,7614,1",24,1618927
2024-01-21,6,0,1,0,9.671.36,34,3913900
2024-01-22,0,1,0,0,"518,51032,6",34,2881061
2024-01-23,1,1,0,0,"6142,736,1",60,41627263
2024-01-24,2,1,0,0,"6421,4149,7",52,34485304
2024-01-25,3,1,0,0,"1655,10,1",43,5732958
2024-01-26,4,1,0,0,"0,41,7",42,3482
2024-01-27,5,0,1,0,"2,459,3",28,35349
2024-01-28,6,0,1,0,"18,61,5",42,4063
2024-01-29,0,1,0,0,"152,1320,8",39,927586
2024-01-30,1,1,0,0,"11,7670,6",66,2305655
2024-01-31,2,1,0,0,0.350.13,66,119900
2024-02-01,3,1,0,0,"49,8713,8",51,1896277
2024-02-02,4,1,0,0,"15,11246,8",64,5057862
2024-02-03,5,0,1,0,"514,49,4",25,930274
2024-02-04,6,0,1,0,"1180,30,9",33,2694313
2024-02-05,0,1,0,0,"937,5",61,84534
2024-02-06,1,1,0,0,"0,6130",58,223877
2024-02-07,2,1,0,0,"50,36,9",69,135266
2024-02-08,3,1,0,0,"155635,9",26,2510259
2024-02-09,4,1,0,0,"1057,2844,5",71,4216982
2024-02-10,5,0,1,0,"534,25",47,822850
2024-02-11,6,0,1,0,"522,617,1",42,1022517
2024-02-12,0,1,0,0,"1182,7906,7",74,2462948
2024-02-13,1,1,0,0,"803,61488,6",94,8846037
2024-02-14,2,1,0,0,"1912,5672,5",97,12485887
2024-02-15,3,1,0,0,"635,515,7",69,1192505
2024-02-16,4,1,0,0,"54,739",81,245462
2024-02-17,5,0,1,0,"1397,70,9",48,3635953
2024-02-18,6,0,1,0,"1929,72",85,6122725
2024-02-19,0,1,0,0,"12,4380,5",83,1143078
2024-02-20,1,1,0,0,"52,126,6",94,181849
2024-02-21,2,1,0,0,"0,1108,1",76,158437
2024-02-22,3,1,0,0,"0,4185,4",67,135072
2024-02-23,4,1,0,0,"2,62,7",54,8594
2024-02-24,5,0,1,0,"5,80,8",48,17222
2024-02-25,6,0,1,0,"3,51,4",44,8332
2024-02-26,0,1,0,0,"1,62087",75,315635
2024-02-27,1,1,0,0,"102767,5",79,70596
2024-02-28,2,1,0,0,"9,61985,9",73,21667
2024-02-29,3,1,0,0,"40992,4",52,8492
2024-03-01,4,1,0,0,"377,71596,6",76,22541
2024-03-02,5,0,1,0,"154108,5",29,1510
2024-03-03,6,0,1,0,"1677,2229,6",41,16114
2024-03-04,0,1,0,0,"7,12151,7",70,17940
2024-03-05,1,1,0,0,"2,4183,1",75,20141
2024-03-06,2,1,0,0,"638349,8",535,46070488
2024-03-07,3,1,0,0,"662,3358,2",524,45846611
2024-03-08,4,1,0,0,"696,3377,8",516,45711345
2024-12-03,1,1,0,0,"650,92",5,357368
2024-12-04,2,1,0,0,"107,62",1,108743
2024-12-05,3,1,0,0,"0,02",3,11
2024-12-06,4,1,0,0,"3013,66",24,12108843
2024-12-07,5,0,1,0,"9332,72",33,58478121
2024-12-08,6,0,0,1,"6,3",40,5777
2024-12-09,0,1,0,0,"0,330,33",10,660
2024-12-10,1,1,0,0,"0,38",3,360
2024-12-11,2,1,0,0,"0,8",6,586
2024-12-12,3,1,0,0,"1,57",14,2034
2024-12-13,4,1,0,0,"1,87",14,2030
2024-12-14,5,0,1,0,"468,15",82,127007
2024-12-15,6,0,1,0,"19,11",34,12438
2024-12-16,0,1,0,0,15,19,8212
2024-12-17,1,1,0,0,"0,01",1,19
2024-12-18,2,1,0,0,551,7,709193
2024-12-19,3,1,0,0,93,7,112898
2024-12-20,4,1,0,0,219,6,301779
2024-12-21,5,0,1,0,"40,2",5,83108
