FECHA.CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,"1937,54399",46,16576084
2024-01-02,1,1,0,0,"3648,24060,5",58,25044563
2024-01-03,2,1,0,0,"2107,24847,4",56,25336629
2024-01-04,3,1,0,0,"2290,35016,8",48,32513143
2024-01-05,4,1,0,0,"945,65861,7",57,26177328
2024-01-06,5,0,1,0,"2361,52171,9",105,31260477
2024-01-07,6,0,1,0,"1462,3747,6",108,19446340
2024-01-08,0,0,0,1,"1334,62360,7",102,15198630
2024-01-09,1,1,0,0,19185262,51,16070685
2024-01-10,2,1,0,0,"2465,32637,3",60,18743907
2024-01-11,3,1,0,0,"1300,85338,7",65,23699562
2024-01-12,4,1,0,0,"4164,12971,4",76,15002295
2024-01-13,5,0,1,0,"2340,33228,2",69,13121239
2024-01-14,6,0,1,0,"1782,34273,5",57,22937065
2024-01-15,0,1,0,0,"3473,44977,5",77,25947287
2024-01-16,1,1,0,0,"1584,86136,9",57,25844895
2024-01-17,2,1,0,0,"28355038,6",64,25870910
2024-01-18,3,1,0,0,"1687,84006,2",56,13765203
2024-01-19,4,1,0,0,"404,85535",60,13234282
2024-01-20,5,0,1,0,"117,32442,8",53,5036785
2024-01-21,6,0,1,0,2.7345.72,74,17158700
2024-01-22,0,1,0,0,"87,47556",54,14196610
2024-01-23,1,1,0,0,"100,12824,2",83,19701248
2024-01-24,2,1,0,0,"48,92742,2",67,14647591
2024-01-25,3,1,0,0,"179,17456,5",61,26446716
2024-01-26,4,1,0,0,"180,75852,9",49,9839230
2024-01-27,5,0,1,0,"19,8957,6",71,560001
2024-01-28,6,0,1,0,"2673,1149,5",69,571648
2024-01-29,0,1,0,0,"3176,92898,6",49,11917127
2024-01-30,1,1,0,0,"2341,53377,1",56,19321684
2024-01-31,2,1,0,0,33.7836.05,47,17090000
2024-02-01,3,1,0,0,"2396,13075,1",72,13586949
2024-02-02,4,1,0,0,"2852,14383",50,29000068
2024-02-03,5,0,1,0,"502,46446,2",74,12340515
2024-02-04,6,0,1,0,"211,35959,3",58,14074617
2024-02-05,0,1,0,0,"276,25538,2",61,10564506
2024-02-06,1,1,0,0,"363,26309",76,11436022
2024-02-07,2,1,0,0,"394,96410,2",57,16113603
2024-02-08,3,1,0,0,"206,66271,4",57,20560138
2024-02-09,4,1,0,0,"762,44946,8",72,12659857
2024-02-10,5,0,1,0,"235,68533,9",72,13381890
2024-02-11,6,0,1,0,"1123,95890,9",77,13291942
2024-02-12,0,1,0,0,"335,37401,9",61,9120416
2024-02-13,1,1,0,0,"1475,33508,9",70,19235475
2024-02-14,2,1,0,0,"3745,32918,1",73,32185519
2024-02-15,3,1,0,0,"2544,15512,5",59,14754925
2024-02-16,4,1,0,0,"4306,64972,8",83,24328155
2024-02-17,5,0,1,0,"2624,53800,4",86,16702413
2024-02-18,6,0,1,0,"787,94548,4",80,16914004
2024-02-19,0,1,0,0,"353,14858,7",68,15161738
2024-02-20,1,1,0,0,"1474,16040,9",69,17368592
2024-02-21,2,1,0,0,"1087,15215,6",65,9228847
2024-02-22,3,1,0,0,"431,94973,2",69,3928214
2024-02-23,4,1,0,0,"530,15814,4",57,10317752
2024-02-24,5,0,1,0,"4667205,3",59,19881143
2024-02-25,6,0,1,0,"96,25711,5",66,9801099
2024-02-26,0,1,0,0,"383,543,2",67,64472
2024-02-27,1,1,0,0,"1212,9119,1",66,33855
2024-02-28,2,1,0,0,"2657,8453,8",58,33785
2024-02-29,3,1,0,0,903275,57,9689
2024-03-01,4,1,0,0,"2770,3773,4",71,40459
2024-03-02,5,0,1,0,"4105,4992",73,29321
2024-03-03,6,0,1,0,"1499,83278,2",76,40380
2024-03-04,0,1,0,0,"1353,961,1",56,11759
2024-03-05,1,1,0,0,"195,95,1",62,21817
2024-03-06,2,1,0,0,"1385,95189,1",465,306657281
2024-03-07,3,1,0,0,"14255146,4",452,295221259
2024-03-08,4,1,0,0,"1482,35076",447,279107656
2024-12-03,1,1,0,0,"109,610,71",16,60573
2024-12-04,2,1,0,0,"124,390,91",24,126612
2024-12-05,3,1,0,0,"1944,670,11",25,1342269
2024-12-06,4,1,0,0,"519,7163,36",44,2744519
2024-12-07,5,0,1,0,"44,4761,63",51,664824
2024-12-08,6,0,0,1,"4,346,66",42,10087
2024-12-09,0,1,0,0,"6490,221,971,976490,22",74,13062934
2024-12-10,1,1,0,0,"264,765307,01",36,5328575
2024-12-11,2,1,0,0,"31,415249,19",30,3845121
2024-12-12,3,1,0,0,"277,374491,52",38,6164018
2024-12-13,4,1,0,0,"330,464046,8",38,4744326
2024-12-14,5,0,1,0,"13,8324,57",41,10419
2024-12-15,6,0,1,0,"10,919,59",45,13345
2024-12-16,0,1,0,0,"69930,4",39,400545
2024-12-17,1,1,0,0,14402020,40,5015741
2024-12-18,2,1,0,0,10701690,42,3544346
2024-12-19,3,1,0,0,4132030,46,2967559
2024-12-20,4,1,0,0,40001210,53,7189555
2024-12-21,5,0,1,0,22503990,43,12905924
2024-12-22,6,0,1,0,13602980,77,11928279
2024-12-23,0,1,0,0,680610,63,2170519
2024-12-24,1,1,0,0,"18,94,91",65,15558
2024-12-25,2,0,0,1,159222,41,23683
2024-12-26,3,1,0,0,"21,25,93",39,11058
2024-12-27,4,1,0,0,"24,311,4",42,8408
2024-12-28,5,0,1,0,60702730,46,4235127
