FECHA.CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,"413,3",22,3613157
2024-01-02,1,1,0,0,"133,2",20,1121269
2024-01-03,2,1,0,0,"137,0",20,1660024
2024-01-04,3,1,0,0,"171,9",13,1816327
2024-01-05,4,1,0,0,"122,3",20,1325995
2024-01-06,5,0,1,0,"525,4",28,4029424
2024-01-07,6,0,1,0,"462,4",26,4640753
2024-01-08,0,0,0,1,"585,3",18,9228477
2024-01-09,1,1,0,0,"105,3",20,1364214
2024-01-10,2,1,0,0,"64,3",32,775921
2024-01-11,3,1,0,0,"0,7",35,7828
2024-01-12,4,1,0,0,"0,6",34,7294
2024-01-13,5,0,1,0,"146,8",24,1321965
2024-01-14,6,0,1,0,"655,4",28,5186744
2024-01-15,0,1,0,0,"753,6",35,5213153
2024-01-16,1,1,0,0,"605,5",34,5178726
2024-01-17,2,1,0,0,"217,1",40,2171314
2024-01-18,3,1,0,0,"4,2",47,50877
2024-01-19,4,1,0,0,"1,3",37,19855
2024-01-20,5,0,1,0,"4,2",25,54100
2024-01-21,6,0,1,0,"0,8",23,10328
2024-01-22,0,1,0,0,"191,8",46,2011008
2024-01-23,1,1,0,0,"218,0",30,2354559
2024-01-24,2,1,0,0,"136,4",25,1705455
2024-01-25,3,1,0,0,"416,5",55,6225285
2024-01-26,4,1,0,0,"39,6",42,545199
2024-01-27,5,0,1,0,"2,1",34,25963
2024-01-28,6,0,1,0,"0,2",28,2212
2024-01-29,0,1,0,0,"0,4",39,4881
2024-01-30,1,1,0,0,"1,0",48,8841
2024-01-31,2,1,0,0,"1,6",49,16682
2024-02-01,3,1,0,0,"0,5",42,7181
2024-02-02,4,1,0,0,"0,2",31,1950
2024-02-03,5,0,1,0,"0,9",34,15284
2024-02-04,6,0,1,0,"0,2",24,2532
2024-02-05,0,1,0,0,"0,5",20,7228
2024-02-06,1,1,0,0,"0,1",24,989
2024-02-07,2,1,0,0,"0,3",35,4317
2024-02-08,3,1,0,0,"0,3",29,4276
2024-02-09,4,1,0,0,"0,6",34,7520
