FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,055_ZW Polideportivo Petecuy,6,MR76,1,2,0,True,Festivo,Lunes,347.938,-7.648.235
2024-01-02,URBANA,055_ZW Polideportivo Petecuy,6,MR76,1,2,0,False,Laboral,Martes,347.938,-7.648.235
2024-01-03,URBANA,055_ZW Polideportivo Petecuy,6,MR76,5,153601,"12,7",False,Laboral,Miércoles,347.938,-7.648.235
2024-01-04,URBANA,055_ZW Polideportivo Petecuy,6,MR76,5,524867,"49,7",False,Laboral,Jueves,347.938,-7.648.235
2024-01-05,URBANA,055_ZW Polideportivo Petecuy,6,MR76,9,6368,"0,6",False,Laboral,Viernes,347.938,-7.648.235
2024-01-06,URBANA,055_ZW Polideportivo Petecuy,6,MR76,7,81513,"10,6",False,Fin de Semana,Sábado,347.938,-7.648.235
2024-01-07,URBANA,055_ZW Polideportivo Petecuy,6,MR76,9,901716,"89,8",False,Fin de Semana,Domingo,347.938,-7.648.235
2024-01-08,URBANA,055_ZW Polideportivo Petecuy,6,MR76,7,2119620,"134,4",True,Festivo,Lunes,347.938,-7.648.235
2024-01-09,URBANA,055_ZW Polideportivo Petecuy,6,MR76,9,373358,"28,8",False,Laboral,Martes,347.938,-7.648.235
2024-01-10,URBANA,055_ZW Polideportivo Petecuy,6,MR76,17,1034399,"85,7",False,Laboral,Miércoles,347.938,-7.648.235
2024-01-11,URBANA,055_ZW Polideportivo Petecuy,6,MR76,9,824989,"76,7",False,Laboral,Jueves,347.938,-7.648.235
2024-01-12,URBANA,055_ZW Polideportivo Petecuy,6,MR76,17,1300761,112,False,Laboral,Viernes,347.938,-7.648.235
2024-01-13,URBANA,055_ZW Polideportivo Petecuy,6,MR76,13,1809205,201,False,Fin de Semana,Sábado,347.938,-7.648.235
2024-01-14,URBANA,055_ZW Polideportivo Petecuy,6,MR76,10,3641697,"460,2",False,Fin de Semana,Domingo,347.938,-7.648.235
2024-01-15,URBANA,055_ZW Polideportivo Petecuy,6,MR76,24,1620146,"234,2",False,Laboral,Lunes,347.938,-7.648.235
2024-01-16,URBANA,055_ZW Polideportivo Petecuy,6,MR76,21,4912968,"574,4",False,Laboral,Martes,347.938,-7.648.235
2024-01-17,URBANA,055_ZW Polideportivo Petecuy,6,MR76,23,1849065,"184,9",False,Laboral,Miércoles,347.938,-7.648.235
2024-01-18,URBANA,055_ZW Polideportivo Petecuy,6,MR76,21,2196344,"183,1",False,Laboral,Jueves,347.938,-7.648.235
2024-01-19,URBANA,055_ZW Polideportivo Petecuy,6,MR76,27,4532702,"295,3",False,Laboral,Viernes,347.938,-7.648.235
2024-01-20,URBANA,055_ZW Polideportivo Petecuy,6,MR76,19,3305417,"255,3",False,Fin de Semana,Sábado,347.938,-7.648.235
2024-01-21,URBANA,055_ZW Polideportivo Petecuy,6,MR76,18,3240522,"250,3",False,Fin de Semana,Domingo,347.938,-7.648.235
2024-01-22,URBANA,055_ZW Polideportivo Petecuy,6,MR76,16,188115,"17,9",False,Laboral,Lunes,347.938,-7.648.235
2024-01-23,URBANA,055_ZW Polideportivo Petecuy,6,MR76,16,1685,"0,2",False,Laboral,Martes,347.938,-7.648.235
2024-01-24,URBANA,055_ZW Polideportivo Petecuy,6,MR76,16,3493,"0,3",False,Laboral,Miércoles,347.938,-7.648.235
2024-01-25,URBANA,055_ZW Polideportivo Petecuy,6,MR76,27,94763,"6,3",False,Laboral,Jueves,347.938,-7.648.235
2024-01-26,URBANA,055_ZW Polideportivo Petecuy,6,MR76,17,3318,"0,2",False,Laboral,Viernes,347.938,-7.648.235
2024-01-27,URBANA,055_ZW Polideportivo Petecuy,6,MR76,16,1514,"0,1",False,Fin de Semana,Sábado,347.938,-7.648.235
2024-01-28,URBANA,055_ZW Polideportivo Petecuy,6,MR76,9,14106,"1,4",False,Fin de Semana,Domingo,347.938,-7.648.235
2024-01-29,URBANA,055_ZW Polideportivo Petecuy,6,MR76,20,391150,"33,6",False,Laboral,Lunes,347.938,-7.648.235
2024-01-30,URBANA,055_ZW Polideportivo Petecuy,6,MR76,30,3282,"0,4",False,Laboral,Martes,347.938,-7.648.235
2024-01-31,URBANA,055_ZW Polideportivo Petecuy,6,MR76,26,9760,"0,9",False,Laboral,Miércoles,347.938,-7.648.235
2024-02-01,URBANA,055_ZW Polideportivo Petecuy,6,MR76,23,3042,"0,2",False,Laboral,Jueves,347.938,-7.648.235
2024-02-02,URBANA,055_ZW Polideportivo Petecuy,6,MR76,14,2884,"0,3",False,Laboral,Viernes,347.938,-7.648.235
2024-02-03,URBANA,055_ZW Polideportivo Petecuy,6,MR76,12,8746,"0,5",False,Fin de Semana,Sábado,347.938,-7.648.235
2024-02-04,URBANA,055_ZW Polideportivo Petecuy,6,MR76,10,921,"0,1",False,Fin de Semana,Domingo,347.938,-7.648.235
2024-02-05,URBANA,055_ZW Polideportivo Petecuy,6,MR76,13,2569,"0,2",False,Laboral,Lunes,347.938,-7.648.235
2024-02-06,URBANA,055_ZW Polideportivo Petecuy,6,MR76,21,4414,"0,3",False,Laboral,Martes,347.938,-7.648.235
2024-02-07,URBANA,055_ZW Polideportivo Petecuy,6,MR76,19,3411,"0,2",False,Laboral,Miércoles,347.938,-7.648.235
2024-02-08,URBANA,055_ZW Polideportivo Petecuy,6,MR76,15,571,0,False,Laboral,Jueves,347.938,-7.648.235
2024-02-09,URBANA,055_ZW Polideportivo Petecuy,6,MR76,22,3176,"0,3",False,Laboral,Viernes,347.938,-7.648.235
2024-02-10,URBANA,055_ZW Polideportivo Petecuy,6,MR76,15,1417,"0,1",False,Fin de Semana,Sábado,347.938,-7.648.235
2024-02-11,URBANA,055_ZW Polideportivo Petecuy,6,MR76,22,1859,"0,1",False,Fin de Semana,Domingo,347.938,-7.648.235
2024-02-12,URBANA,055_ZW Polideportivo Petecuy,6,MR76,20,2466,"0,2",False,Laboral,Lunes,347.938,-7.648.235
2024-02-13,URBANA,055_ZW Polideportivo Petecuy,6,MR76,19,1261,"0,1",False,Laboral,Martes,347.938,-7.648.235
2024-02-14,URBANA,055_ZW Polideportivo Petecuy,6,MR76,24,5375,"0,7",False,Laboral,Miércoles,347.938,-7.648.235
2024-02-15,URBANA,055_ZW Polideportivo Petecuy,6,MR76,10,2563,"0,2",False,Laboral,Jueves,347.938,-7.648.235
2024-02-16,URBANA,055_ZW Polideportivo Petecuy,6,MR76,20,1395,"0,1",False,Laboral,Viernes,347.938,-7.648.235
2024-02-17,URBANA,055_ZW Polideportivo Petecuy,6,MR76,22,11340,"1,1",False,Fin de Semana,Sábado,347.938,-7.648.235
2024-02-18,URBANA,055_ZW Polideportivo Petecuy,6,MR76,20,3488,"0,3",False,Fin de Semana,Domingo,347.938,-7.648.235
2024-02-19,URBANA,055_ZW Polideportivo Petecuy,6,MR76,26,21155,"1,4",False,Laboral,Lunes,347.938,-7.648.235
2024-02-20,URBANA,055_ZW Polideportivo Petecuy,6,MR76,26,74930,"6,1",False,Laboral,Martes,347.938,-7.648.235
2024-02-21,URBANA,055_ZW Polideportivo Petecuy,6,MR76,17,802,"0,1",False,Laboral,Miércoles,347.938,-7.648.235
2024-02-22,URBANA,055_ZW Polideportivo Petecuy,6,MR76,24,2146,"0,1",False,Laboral,Jueves,347.938,-7.648.235
2024-02-23,URBANA,055_ZW Polideportivo Petecuy,6,MR76,25,8024,"0,6",False,Laboral,Viernes,347.938,-7.648.235
2024-02-24,URBANA,055_ZW Polideportivo Petecuy,6,MR76,21,2446,"0,2",False,Fin de Semana,Sábado,347.938,-7.648.235
2024-02-25,URBANA,055_ZW Polideportivo Petecuy,6,MR76,12,1622,"0,1",False,Fin de Semana,Domingo,347.938,-7.648.235
2024-02-26,URBANA,055_ZW Polideportivo Petecuy,6,MR76,13,137,0,False,Laboral,Lunes,347.938,-7.648.235
2024-02-27,URBANA,055_ZW Polideportivo Petecuy,6,MR76,20,2734,"0,2",False,Laboral,Martes,347.938,-7.648.235
2024-02-28,URBANA,055_ZW Polideportivo Petecuy,6,MR76,17,2233,"0,1",False,Laboral,Miércoles,347.938,-7.648.235
2024-02-29,URBANA,055_ZW Polideportivo Petecuy,6,MR76,25,2095,"0,3",False,Laboral,Jueves,347.938,-7.648.235
2024-03-01,URBANA,055_ZW Polideportivo Petecuy,6,MR76,18,1331,"0,1",False,Laboral,Viernes,347.938,-7.648.235
2024-03-02,URBANA,055_ZW Polideportivo Petecuy,6,MR76,19,2860,"0,3",False,Fin de Semana,Sábado,347.938,-7.648.235
2024-03-03,URBANA,055_ZW Polideportivo Petecuy,6,MR76,21,3196,"0,2",False,Fin de Semana,Domingo,347.938,-7.648.235
2024-03-04,URBANA,055_ZW Polideportivo Petecuy,6,MR76,19,1100,"0,1",False,Laboral,Lunes,347.938,-7.648.235
2024-03-05,URBANA,055_ZW Polideportivo Petecuy,6,MR76,19,1559,"0,1",False,Laboral,Martes,347.938,-7.648.235
2024-03-06,URBANA,055_ZW Polideportivo Petecuy,6,MR76,16,7015,"0,6",False,Laboral,Miércoles,347.938,-7.648.235
2024-03-07,URBANA,055_ZW Polideportivo Petecuy,6,MR76,31,6588,"0,6",False,Laboral,Jueves,347.938,-7.648.235
2024-03-08,URBANA,055_ZW Polideportivo Petecuy,6,MR76,35,4185,"0,4",False,Laboral,Viernes,347.938,-7.648.235
2024-03-09,URBANA,055_ZW Polideportivo Petecuy,6,MR76,18,3222,"0,3",False,Fin de Semana,Sábado,347.938,-7.648.235
2024-03-10,URBANA,055_ZW Polideportivo Petecuy,6,MR76,14,2562,"0,3",False,Fin de Semana,Domingo,347.938,-7.648.235
2024-03-11,URBANA,055_ZW Polideportivo Petecuy,6,MR76,24,1440,"0,2",False,Laboral,Lunes,347.938,-7.648.235
