FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-12-02,RURAL,058_La Elvira,99,MR76,1,33,"0,04",False,Laboral,Lunes,3.5215,-7.659.833
2024-12-03,RURAL,058_La Elvira,99,MR76,4,517836,"943,19",False,Laboral,Martes,3.5215,-7.659.833
2024-12-04,RURAL,058_La Elvira,99,MR76,8,2160958,"2138,61",False,Laboral,Miércoles,3.5215,-7.659.833
2024-12-05,RURAL,058_La Elvira,99,MR76,3,985,"1,43",False,Laboral,Jueves,3.5215,-7.659.833
2024-12-06,RURAL,058_La Elvira,99,MR76,1,33,"0,01",False,Laboral,Viernes,3.5215,-7.659.833
2024-12-07,RURAL,058_La Elvira,99,MR76,4,17779,"2,84",False,Fin de Semana,Sábado,3.5215,-7.659.833
2024-12-08,RURAL,058_La Elvira,99,MR76,7,1795845,"1959,83",True,Festivo,Domingo,3.5215,-7.659.833
2024-12-09,RURAL,058_La Elvira,99,MR76,2,85,"0,08",False,Laboral,Lunes,3.5215,-7.659.833
2024-12-10,RURAL,058_La Elvira,99,MR76,10,506734,"529,86",False,Laboral,Martes,3.5215,-7.659.833
2024-12-11,RURAL,058_La Elvira,99,MR76,2,44359,"60,92",False,Laboral,Miércoles,3.5215,-7.659.833
2024-12-12,RURAL,058_La Elvira,99,MR76,2,33,"0,03",False,Laboral,Jueves,3.5215,-7.659.833
2024-12-13,RURAL,058_La Elvira,99,MR76,2,33164,"30,6",False,Laboral,Viernes,3.5215,-7.659.833
2024-12-14,RURAL,058_La Elvira,99,MR76,2,26,"0,1",False,Fin de Semana,Sábado,3.5215,-7.659.833
2024-12-15,RURAL,058_La Elvira,99,MR76,22,3132772,"4812,25",False,Fin de Semana,Domingo,3.5215,-7.659.833
2024-12-16,RURAL,058_La Elvira,99,MR76,5,36042,"65,6",False,Laboral,Lunes,3.5215,-7.659.833
2024-12-17,RURAL,058_La Elvira,99,MR76,3,1890,"1,31",False,Laboral,Martes,3.5215,-7.659.833
2024-12-18,RURAL,058_La Elvira,99,MR76,4,4906,"3,81",False,Laboral,Miércoles,3.5215,-7.659.833
2024-12-19,RURAL,058_La Elvira,99,MR76,10,1742222,1430,False,Laboral,Jueves,3.5215,-7.659.833
2024-12-20,RURAL,058_La Elvira,99,MR76,6,613296,444,False,Laboral,Viernes,3.5215,-7.659.833
2024-12-21,RURAL,058_La Elvira,99,MR76,20,68179,"32,9",False,Fin de Semana,Sábado,3.5215,-7.659.833
2024-12-22,RURAL,058_La Elvira,99,MR76,7,179732,"65,4",False,Fin de Semana,Domingo,3.5215,-7.659.833
2024-12-23,RURAL,058_La Elvira,99,MR76,13,1514321,900,False,Laboral,Lunes,3.5215,-7.659.833
2024-12-24,RURAL,058_La Elvira,99,MR76,11,5758582,8810,False,Laboral,Martes,3.5215,-7.659.833
2024-12-25,RURAL,058_La Elvira,99,MR76,6,183096,2940,True,Festivo,Miércoles,3.5215,-7.659.833
2024-12-26,RURAL,058_La Elvira,99,MR76,15,635485,1560,False,Laboral,Jueves,3.5215,-7.659.833
2024-12-27,RURAL,058_La Elvira,99,MR76,8,3552,"15,1",False,Laboral,Viernes,3.5215,-7.659.833
2024-12-28,RURAL,058_La Elvira,99,MR76,14,2102,"4,37",False,Fin de Semana,Sábado,3.5215,-7.659.833
2024-12-29,RURAL,058_La Elvira,99,MR76,4,33698,"11,9",False,Fin de Semana,Domingo,3.5215,-7.659.833
2024-12-30,RURAL,058_La Elvira,99,MR76,3,50,"0,06",False,Laboral,Lunes,3.5215,-7.659.833
2024-12-31,RURAL,058_La Elvira,99,MR76,5,355794,349,False,Laboral,Martes,3.5215,-7.659.833
2025-01-01,RURAL,058_La Elvira,99,MR76,7,554480,2031,True,Festivo,Miércoles,3.5215,-7.659.833
2025-01-02,RURAL,058_La Elvira,99,MR76,7,96338,310,False,Laboral,Jueves,3.5215,-7.659.833
2025-01-03,RURAL,058_La Elvira,99,MR76,4,61360,438,False,Laboral,Viernes,3.5215,-7.659.833
2025-01-04,RURAL,058_La Elvira,99,MR76,27,8254,9,False,Fin de Semana,Sábado,3.5215,-7.659.833
2025-01-05,RURAL,058_La Elvira,99,MR76,10,598022,501,False,Fin de Semana,Domingo,3.5215,-7.659.833
2025-01-06,RURAL,058_La Elvira,99,MR76,6,85893,252,True,Festivo,Lunes,3.5215,-7.659.833
2025-01-07,RURAL,058_La Elvira,99,MR76,5,22435,12,False,Laboral,Martes,3.5215,-7.659.833
2025-01-08,RURAL,058_La Elvira,99,MR76,5,185473,378,False,Laboral,Miércoles,3.5215,-7.659.833
2025-01-27,RURAL,058_La Elvira,99,MR76,2,1249,3,False,Laboral,Lunes,3.5215,-7.659.833
2025-01-28,RURAL,058_La Elvira,99,MR76,9,2000,3,False,Laboral,Martes,3.5215,-7.659.833
2025-01-29,RURAL,058_La Elvira,99,MR76,7,605442,806,False,Laboral,Miércoles,3.5215,-7.659.833
2025-01-30,RURAL,058_La Elvira,99,MR76,4,53367,31,False,Laboral,Jueves,3.5215,-7.659.833
2025-01-31,RURAL,058_La Elvira,99,MR76,12,760318,353,False,Laboral,Viernes,3.5215,-7.659.833
2025-02-01,URBANA,058_La Elvira,99,MR76,6,1110558,634,False,Fin de Semana,Sábado,3.5215,-7.659.833
2025-02-02,URBANA,058_La Elvira,99,MR76,13,1113037,350,False,Fin de Semana,Domingo,3.5215,-7.659.833
2025-02-03,URBANA,058_La Elvira,99,MR76,6,242517,113,False,Laboral,Lunes,3.5215,-7.659.833
2025-02-04,URBANA,058_La Elvira,99,MR76,30,5772335,2201,False,Laboral,Martes,3.5215,-7.659.833
2025-02-05,URBANA,058_La Elvira,99,MR76,24,1180178,842,False,Laboral,Miércoles,3.5215,-7.659.833
2025-02-06,URBANA,058_La Elvira,99,MR76,6,40671,28,False,Laboral,Jueves,3.5215,-7.659.833
2025-02-07,URBANA,058_La Elvira,99,MR76,26,2973377,1529,False,Laboral,Viernes,3.5215,-7.659.833
2025-02-08,URBANA,058_La Elvira,99,MR76,11,948226,622,False,Fin de Semana,Sábado,3.5215,-7.659.833
2025-02-09,RURAL,058_La Elvira,99,MR76,24,2647881,895,False,Fin de Semana,Domingo,3.5215,-7.659.833
2025-02-10,RURAL,058_La Elvira,99,MR76,22,3435790,1243,False,Laboral,Lunes,3.5215,-7.659.833
2025-02-11,RURAL,058_La Elvira,99,MR76,20,2591947,726,False,Laboral,Martes,3.5215,-7.659.833
