FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,001_ZW Parque Ingenio,17,MR76,42,3709424,"424,4",True,Festivo,Lunes,338.625,-7.652.961
2024-01-02,URBANA,001_ZW Parque Ingenio,17,MR76,21,1181558,"140,3",False,Laboral,Martes,338.625,-7.652.961
2024-01-03,URBANA,001_ZW Parque Ingenio,17,MR76,34,2036539,"168,1",False,Laboral,Miércoles,338.625,-7.652.961
2024-01-04,URBANA,001_ZW Parque Ingenio,17,MR76,31,1427081,"135,1",False,Laboral,Jueves,338.625,-7.652.961
2024-01-05,URBANA,001_ZW Parque Ingenio,17,MR76,35,2097912,"193,5",False,Laboral,Viernes,338.625,-7.652.961
2024-01-06,URBANA,001_ZW Parque Ingenio,17,MR76,49,1552076,"202,4",False,Fin de Semana,Sábado,338.625,-7.652.961
2024-01-07,URBANA,001_ZW Parque Ingenio,17,MR76,76,3973694,"395,9",False,Fin de Semana,Domingo,338.625,-7.652.961
2024-01-08,URBANA,001_ZW Parque Ingenio,17,MR76,75,4404515,"279,4",True,Festivo,Lunes,338.625,-7.652.961
2024-01-09,URBANA,001_ZW Parque Ingenio,17,MR76,36,129400,10,False,Laboral,Martes,338.625,-7.652.961
2024-01-10,URBANA,001_ZW Parque Ingenio,17,MR76,40,8511,"0,7",False,Laboral,Miércoles,338.625,-7.652.961
2024-01-11,URBANA,001_ZW Parque Ingenio,17,MR76,40,38076,"3,5",False,Laboral,Jueves,338.625,-7.652.961
2024-01-12,URBANA,001_ZW Parque Ingenio,17,MR76,47,11541,1,False,Laboral,Viernes,338.625,-7.652.961
2024-01-13,URBANA,001_ZW Parque Ingenio,17,MR76,31,175722,"19,5",False,Fin de Semana,Sábado,338.625,-7.652.961
2024-01-14,URBANA,001_ZW Parque Ingenio,17,MR76,85,11735,"1,5",False,Fin de Semana,Domingo,338.625,-7.652.961
2024-01-15,URBANA,001_ZW Parque Ingenio,17,MR76,34,938472,"135,7",False,Laboral,Lunes,338.625,-7.652.961
2024-01-16,URBANA,001_ZW Parque Ingenio,17,MR76,32,18007,"2,1",False,Laboral,Martes,338.625,-7.652.961
2024-01-17,URBANA,001_ZW Parque Ingenio,17,MR76,39,6999,"0,7",False,Laboral,Miércoles,338.625,-7.652.961
2024-01-18,URBANA,001_ZW Parque Ingenio,17,MR76,37,15103,"1,3",False,Laboral,Jueves,338.625,-7.652.961
2024-01-19,URBANA,001_ZW Parque Ingenio,17,MR76,28,39532,"2,6",False,Laboral,Viernes,338.625,-7.652.961
2024-01-20,URBANA,001_ZW Parque Ingenio,17,MR76,56,45600,"3,5",False,Fin de Semana,Sábado,338.625,-7.652.961
2024-01-21,URBANA,001_ZW Parque Ingenio,17,MR76,94,11216,"0,9",False,Fin de Semana,Domingo,338.625,-7.652.961
2024-01-22,URBANA,001_ZW Parque Ingenio,17,MR76,28,1651,"0,2",False,Laboral,Lunes,338.625,-7.652.961
2024-01-23,URBANA,001_ZW Parque Ingenio,17,MR76,40,7664,"0,7",False,Laboral,Martes,338.625,-7.652.961
2024-01-24,URBANA,001_ZW Parque Ingenio,17,MR76,47,3628,"0,3",False,Laboral,Miércoles,338.625,-7.652.961
2024-01-25,URBANA,001_ZW Parque Ingenio,17,MR76,38,7742,"0,5",False,Laboral,Jueves,338.625,-7.652.961
2024-01-26,URBANA,001_ZW Parque Ingenio,17,MR76,38,723178,"52,5",False,Laboral,Viernes,338.625,-7.652.961
