FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,005_ZW Parque Barrio Obrero,9,MR76,131,1791964,205,True,Festivo,Lunes,344.941,-7.652.065
2024-01-02,URBANA,005_ZW Parque Barrio Obrero,9,MR76,128,202038,24,False,Laboral,Martes,344.941,-7.652.065
2024-01-03,URBANA,005_ZW Parque Barrio Obrero,9,MR76,113,8741023,"721,3",False,Laboral,Miércoles,344.941,-7.652.065
2024-01-04,URBANA,005_ZW Parque Barrio Obrero,9,MR76,97,6399371,"605,7",False,Laboral,Jueves,344.941,-7.652.065
2024-01-05,URBANA,005_ZW Parque Barrio Obrero,9,MR76,103,3266920,"301,3",False,Laboral,Viernes,344.941,-7.652.065
2024-01-06,URBANA,005_ZW Parque Barrio Obrero,9,MR76,108,348765,"45,5",False,Fin de Semana,Sábado,344.941,-7.652.065
2024-01-07,URBANA,005_ZW Parque Barrio Obrero,9,MR76,134,53892,"5,4",False,Fin de Semana,Domingo,344.941,-7.652.065
2024-01-08,URBANA,005_ZW Parque Barrio Obrero,9,MR76,100,29271,"1,9",True,Festivo,Lunes,344.941,-7.652.065
2024-01-09,URBANA,005_ZW Parque Barrio Obrero,9,MR76,170,20505,"1,6",False,Laboral,Martes,344.941,-7.652.065
2024-01-10,URBANA,005_ZW Parque Barrio Obrero,9,MR76,153,6868181,"569,3",False,Laboral,Miércoles,344.941,-7.652.065
2024-01-11,URBANA,005_ZW Parque Barrio Obrero,9,MR76,127,6041595,"561,5",False,Laboral,Jueves,344.941,-7.652.065
2024-01-12,URBANA,005_ZW Parque Barrio Obrero,9,MR76,132,5804157,"499,7",False,Laboral,Viernes,344.941,-7.652.065
2024-01-13,URBANA,005_ZW Parque Barrio Obrero,9,MR76,116,6237261,"692,8",False,Fin de Semana,Sábado,344.941,-7.652.065
2024-01-14,URBANA,005_ZW Parque Barrio Obrero,9,MR76,133,2053361,"259,5",False,Fin de Semana,Domingo,344.941,-7.652.065
2024-01-15,URBANA,005_ZW Parque Barrio Obrero,9,MR76,141,82520,"11,9",False,Laboral,Lunes,344.941,-7.652.065
2024-01-16,URBANA,005_ZW Parque Barrio Obrero,9,MR76,140,7202093,842,False,Laboral,Martes,344.941,-7.652.065
2024-01-17,URBANA,005_ZW Parque Barrio Obrero,9,MR76,140,2917130,"291,7",False,Laboral,Miércoles,344.941,-7.652.065
2024-01-18,URBANA,005_ZW Parque Barrio Obrero,9,MR76,145,3969361,"330,9",False,Laboral,Jueves,344.941,-7.652.065
2024-01-19,URBANA,005_ZW Parque Barrio Obrero,9,MR76,132,4405577,287,False,Laboral,Viernes,344.941,-7.652.065
2024-01-20,URBANA,005_ZW Parque Barrio Obrero,9,MR76,140,6923802,"534,7",False,Fin de Semana,Sábado,344.941,-7.652.065
2024-01-21,URBANA,005_ZW Parque Barrio Obrero,9,MR76,123,8860849,"684,4",False,Fin de Semana,Domingo,344.941,-7.652.065
2024-01-22,URBANA,005_ZW Parque Barrio Obrero,9,MR76,167,4918895,"469,1",False,Laboral,Lunes,344.941,-7.652.065
2024-01-23,URBANA,005_ZW Parque Barrio Obrero,9,MR76,129,3155868,"292,2",False,Laboral,Martes,344.941,-7.652.065
2024-01-24,URBANA,005_ZW Parque Barrio Obrero,9,MR76,147,2321181,"185,6",False,Laboral,Miércoles,344.941,-7.652.065
2024-01-25,URBANA,005_ZW Parque Barrio Obrero,9,MR76,127,2576728,"172,4",False,Laboral,Jueves,344.941,-7.652.065
2024-01-26,URBANA,005_ZW Parque Barrio Obrero,9,MR76,145,349959,"25,4",False,Laboral,Viernes,344.941,-7.652.065
2024-01-27,URBANA,005_ZW Parque Barrio Obrero,9,MR76,131,8569222,"690,4",False,Fin de Semana,Sábado,344.941,-7.652.065
2024-01-28,URBANA,005_ZW Parque Barrio Obrero,9,MR76,122,7558478,"735,3",False,Fin de Semana,Domingo,344.941,-7.652.065
2024-01-29,URBANA,005_ZW Parque Barrio Obrero,9,MR76,161,6631707,"569,8",False,Laboral,Lunes,344.941,-7.652.065
2024-01-30,URBANA,005_ZW Parque Barrio Obrero,9,MR76,118,3245953,"358,6",False,Laboral,Martes,344.941,-7.652.065
2024-01-31,URBANA,005_ZW Parque Barrio Obrero,9,MR76,176,13676847,"1309,5",False,Laboral,Miércoles,344.941,-7.652.065
2024-02-01,URBANA,005_ZW Parque Barrio Obrero,9,MR76,222,12492872,"898,1",False,Laboral,Jueves,344.941,-7.652.065
2024-02-02,URBANA,005_ZW Parque Barrio Obrero,9,MR76,131,3745540,"392,1",False,Laboral,Viernes,344.941,-7.652.065
2024-02-03,URBANA,005_ZW Parque Barrio Obrero,9,MR76,157,8534076,481,False,Fin de Semana,Sábado,344.941,-7.652.065
2024-02-04,URBANA,005_ZW Parque Barrio Obrero,9,MR76,118,6479088,"405,1",False,Fin de Semana,Domingo,344.941,-7.652.065
2024-02-05,URBANA,005_ZW Parque Barrio Obrero,9,MR76,142,2371068,"157,5",False,Laboral,Lunes,344.941,-7.652.065
2024-02-06,URBANA,005_ZW Parque Barrio Obrero,9,MR76,144,9491794,"635,2",False,Laboral,Martes,344.941,-7.652.065
2024-02-07,URBANA,005_ZW Parque Barrio Obrero,9,MR76,143,3802314,"230,3",False,Laboral,Miércoles,344.941,-7.652.065
2024-02-08,URBANA,005_ZW Parque Barrio Obrero,9,MR76,169,4779177,"351,7",False,Laboral,Jueves,344.941,-7.652.065
2024-02-09,URBANA,005_ZW Parque Barrio Obrero,9,MR76,186,1056536,"87,8",False,Laboral,Viernes,344.941,-7.652.065
2024-02-10,URBANA,005_ZW Parque Barrio Obrero,9,MR76,177,3282005,"205,5",False,Fin de Semana,Sábado,344.941,-7.652.065
2024-02-11,URBANA,005_ZW Parque Barrio Obrero,9,MR76,132,6410126,477,False,Fin de Semana,Domingo,344.941,-7.652.065
2024-02-12,URBANA,005_ZW Parque Barrio Obrero,9,MR76,153,6087215,"587,9",False,Laboral,Lunes,344.941,-7.652.065
2024-02-13,URBANA,005_ZW Parque Barrio Obrero,9,MR76,195,422667,"48,8",False,Laboral,Martes,344.941,-7.652.065
2024-02-14,URBANA,005_ZW Parque Barrio Obrero,9,MR76,181,424589,"56,2",False,Laboral,Miércoles,344.941,-7.652.065
2024-02-15,URBANA,005_ZW Parque Barrio Obrero,9,MR76,158,3173314,"271,7",False,Laboral,Jueves,344.941,-7.652.065
2024-02-16,URBANA,005_ZW Parque Barrio Obrero,9,MR76,180,761698,"72,2",False,Laboral,Viernes,344.941,-7.652.065
2024-02-17,URBANA,005_ZW Parque Barrio Obrero,9,MR76,205,303207,"28,7",False,Fin de Semana,Sábado,344.941,-7.652.065
2024-02-18,URBANA,005_ZW Parque Barrio Obrero,9,MR76,153,36958,"2,9",False,Fin de Semana,Domingo,344.941,-7.652.065
2024-02-19,URBANA,005_ZW Parque Barrio Obrero,9,MR76,146,1815346,"123,9",False,Laboral,Lunes,344.941,-7.652.065
2024-02-20,URBANA,005_ZW Parque Barrio Obrero,9,MR76,135,5264471,"431,1",False,Laboral,Martes,344.941,-7.652.065
2024-02-21,URBANA,005_ZW Parque Barrio Obrero,9,MR76,129,5683935,"492,7",False,Laboral,Miércoles,344.941,-7.652.065
2024-02-22,URBANA,005_ZW Parque Barrio Obrero,9,MR76,159,5104954,"333,5",False,Laboral,Jueves,344.941,-7.652.065
2024-02-23,URBANA,005_ZW Parque Barrio Obrero,9,MR76,164,4081122,"286,9",False,Laboral,Viernes,344.941,-7.652.065
2024-02-24,URBANA,005_ZW Parque Barrio Obrero,9,MR76,167,11855865,944,False,Fin de Semana,Sábado,344.941,-7.652.065
2024-02-25,URBANA,005_ZW Parque Barrio Obrero,9,MR76,148,17581395,1001,False,Fin de Semana,Domingo,344.941,-7.652.065
2024-02-26,URBANA,005_ZW Parque Barrio Obrero,9,MR76,168,9254210,"831,3",False,Laboral,Lunes,344.941,-7.652.065
2024-02-27,URBANA,005_ZW Parque Barrio Obrero,9,MR76,159,89255,"7,7",False,Laboral,Martes,344.941,-7.652.065
2024-02-28,URBANA,005_ZW Parque Barrio Obrero,9,MR76,168,24500,"1,4",False,Laboral,Miércoles,344.941,-7.652.065
2024-02-29,URBANA,005_ZW Parque Barrio Obrero,9,MR76,173,14178,"1,8",False,Laboral,Jueves,344.941,-7.652.065
2024-03-01,URBANA,005_ZW Parque Barrio Obrero,9,MR76,149,13911,"1,2",False,Laboral,Viernes,344.941,-7.652.065
2024-03-02,URBANA,005_ZW Parque Barrio Obrero,9,MR76,145,2897221,"281,5",False,Fin de Semana,Sábado,344.941,-7.652.065
2024-03-03,URBANA,005_ZW Parque Barrio Obrero,9,MR76,138,9180500,"658,6",False,Fin de Semana,Domingo,344.941,-7.652.065
2024-03-04,URBANA,005_ZW Parque Barrio Obrero,9,MR76,160,8281757,"582,5",False,Laboral,Lunes,344.941,-7.652.065
2024-03-05,URBANA,005_ZW Parque Barrio Obrero,9,MR76,149,12862089,"933,2",False,Laboral,Martes,344.941,-7.652.065
2024-03-06,URBANA,005_ZW Parque Barrio Obrero,9,MR76,161,4361678,"360,4",False,Laboral,Miércoles,344.941,-7.652.065
2024-03-07,URBANA,005_ZW Parque Barrio Obrero,9,MR76,149,4548107,"425,7",False,Laboral,Jueves,344.941,-7.652.065
2024-03-08,URBANA,005_ZW Parque Barrio Obrero,9,MR76,179,9790633,"915,3",False,Laboral,Viernes,344.941,-7.652.065
2024-03-09,URBANA,005_ZW Parque Barrio Obrero,9,MR76,229,7991532,"808,4",False,Fin de Semana,Sábado,344.941,-7.652.065
2024-03-10,URBANA,005_ZW Parque Barrio Obrero,9,MR76,161,2220102,"232,6",False,Fin de Semana,Domingo,344.941,-7.652.065
2024-03-11,URBANA,005_ZW Parque Barrio Obrero,9,MR76,210,217224,"23,1",False,Laboral,Lunes,344.941,-7.652.065
2024-03-12,URBANA,005_ZW Parque Barrio Obrero,9,MR76,182,19394,"2,2",False,Laboral,Martes,344.941,-7.652.065
2024-03-13,URBANA,005_ZW Parque Barrio Obrero,9,MR76,162,12591,"1,7",False,Laboral,Miércoles,344.941,-7.652.065
2024-03-14,URBANA,005_ZW Parque Barrio Obrero,9,MR76,162,265707,"27,4",False,Laboral,Jueves,344.941,-7.652.065
2024-03-15,URBANA,005_ZW Parque Barrio Obrero,9,MR76,151,2383323,"182,9",False,Laboral,Viernes,344.941,-7.652.065
2024-03-16,URBANA,005_ZW Parque Barrio Obrero,9,MR76,173,4430547,"391,8",False,Fin de Semana,Sábado,344.941,-7.652.065
2024-03-17,URBANA,005_ZW Parque Barrio Obrero,9,MR76,130,7398604,"571,4",False,Fin de Semana,Domingo,344.941,-7.652.065
2024-03-18,URBANA,005_ZW Parque Barrio Obrero,9,MR76,192,5389458,"448,9",False,Laboral,Lunes,344.941,-7.652.065
2024-03-19,URBANA,005_ZW Parque Barrio Obrero,9,MR76,149,4512712,"598,7",False,Laboral,Martes,344.941,-7.652.065
2024-03-20,URBANA,005_ZW Parque Barrio Obrero,9,MR76,149,17987,"2,7",False,Laboral,Miércoles,344.941,-7.652.065
2024-03-21,URBANA,005_ZW Parque Barrio Obrero,9,MR76,151,4067423,"465,8",False,Laboral,Jueves,344.941,-7.652.065
2024-03-22,URBANA,005_ZW Parque Barrio Obrero,9,MR76,177,41215,"4,2",False,Laboral,Viernes,344.941,-7.652.065
2024-03-23,URBANA,005_ZW Parque Barrio Obrero,9,MR76,186,38439,"4,9",False,Fin de Semana,Sábado,344.941,-7.652.065
2024-03-24,URBANA,005_ZW Parque Barrio Obrero,9,MR76,141,318272,35,True,Festivo,Domingo,344.941,-7.652.065
2024-03-25,URBANA,005_ZW Parque Barrio Obrero,9,MR76,122,12883677,1836,True,Festivo,Lunes,344.941,-7.652.065
2024-03-26,URBANA,005_ZW Parque Barrio Obrero,9,MR76,145,2495473,"320,5",False,Laboral,Martes,344.941,-7.652.065
2024-03-27,URBANA,005_ZW Parque Barrio Obrero,9,MR76,181,19857,"2,5",False,Laboral,Miércoles,344.941,-7.652.065
2024-03-28,URBANA,005_ZW Parque Barrio Obrero,9,MR76,169,60230,"9,4",True,Festivo,Jueves,344.941,-7.652.065
2024-03-29,URBANA,005_ZW Parque Barrio Obrero,9,MR76,159,84047,"8,5",True,Festivo,Viernes,344.941,-7.652.065
2024-03-30,URBANA,005_ZW Parque Barrio Obrero,9,MR76,176,29791,"4,8",False,Fin de Semana,Sábado,344.941,-7.652.065
2024-03-31,URBANA,005_ZW Parque Barrio Obrero,9,MR76,141,256761,"33,7",True,Festivo,Domingo,344.941,-7.652.065
2024-04-01,URBANA,005_ZW Parque Barrio Obrero,9,MR76,145,5797843,"552,7",False,Laboral,Lunes,344.941,-7.652.065
2024-04-02,URBANA,005_ZW Parque Barrio Obrero,9,MR76,96,4375235,"621,8",False,Laboral,Martes,344.941,-7.652.065
2024-04-03,URBANA,005_ZW Parque Barrio Obrero,9,MR76,187,84807,"9,4",False,Laboral,Miércoles,344.941,-7.652.065
2024-04-04,URBANA,005_ZW Parque Barrio Obrero,9,MR76,147,4123611,"358,7",False,Laboral,Jueves,344.941,-7.652.065
2024-04-05,URBANA,005_ZW Parque Barrio Obrero,9,MR76,130,5594364,"497,9",False,Laboral,Viernes,344.941,-7.652.065
2024-04-06,URBANA,005_ZW Parque Barrio Obrero,9,MR76,144,4431911,"368,2",False,Fin de Semana,Sábado,344.941,-7.652.065
2024-04-07,URBANA,005_ZW Parque Barrio Obrero,9,MR76,113,6338402,"529,9",False,Fin de Semana,Domingo,344.941,-7.652.065
2024-04-08,URBANA,005_ZW Parque Barrio Obrero,9,MR76,160,1152335,"162,8",False,Laboral,Lunes,344.941,-7.652.065
2024-04-09,URBANA,005_ZW Parque Barrio Obrero,9,MR76,144,15445,2,False,Laboral,Martes,344.941,-7.652.065
2024-04-10,URBANA,005_ZW Parque Barrio Obrero,9,MR76,174,30963,"7,3",False,Laboral,Miércoles,344.941,-7.652.065
2024-04-11,URBANA,005_ZW Parque Barrio Obrero,9,MR76,164,59426,"13,5",False,Laboral,Jueves,344.941,-7.652.065
2024-04-12,URBANA,005_ZW Parque Barrio Obrero,9,MR76,169,6799361,"1001,4",False,Laboral,Viernes,344.941,-7.652.065
