FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,003_ZW Parque del Perro,19,MR76,31,558191,"63,9",True,Festivo,Lunes,343.592,-7.654.555
2024-01-02,URBANA,003_ZW Parque del Perro,19,MR76,50,3197761,"379,8",False,Laboral,Martes,343.592,-7.654.555
2024-01-03,URBANA,003_ZW Parque del Perro,19,MR76,53,4497857,"371,2",False,Laboral,Miércoles,343.592,-7.654.555
2024-01-04,URBANA,003_ZW Parque del Perro,19,MR76,56,2372590,"224,6",False,Laboral,Jueves,343.592,-7.654.555
2024-01-05,URBANA,003_ZW Parque del Perro,19,MR76,61,5004855,"461,7",False,Laboral,Viernes,343.592,-7.654.555
2024-01-06,URBANA,003_ZW Parque del Perro,19,MR76,78,316052,"41,2",False,Fin de Semana,Sábado,343.592,-7.654.555
2024-01-07,URBANA,003_ZW Parque del Perro,19,MR76,69,14435,"1,4",False,Fin de Semana,Domingo,343.592,-7.654.555
2024-01-08,URBANA,003_ZW Parque del Perro,19,MR76,67,3583359,"227,3",True,Festivo,Lunes,343.592,-7.654.555
2024-01-09,URBANA,003_ZW Parque del Perro,19,MR76,48,858841,"66,3",False,Laboral,Martes,343.592,-7.654.555
2024-01-10,URBANA,003_ZW Parque del Perro,19,MR76,58,3032368,"251,4",False,Laboral,Miércoles,343.592,-7.654.555
2024-01-11,URBANA,003_ZW Parque del Perro,19,MR76,55,4167929,"387,4",False,Laboral,Jueves,343.592,-7.654.555
2024-01-12,URBANA,003_ZW Parque del Perro,19,MR76,64,4297890,370,False,Laboral,Viernes,343.592,-7.654.555
2024-01-13,URBANA,003_ZW Parque del Perro,19,MR76,89,4462836,"495,7",False,Fin de Semana,Sábado,343.592,-7.654.555
2024-01-14,URBANA,003_ZW Parque del Perro,19,MR76,90,5450526,"688,7",False,Fin de Semana,Domingo,343.592,-7.654.555
2024-01-15,URBANA,003_ZW Parque del Perro,19,MR76,74,481464,"69,6",False,Laboral,Lunes,343.592,-7.654.555
2024-01-16,URBANA,003_ZW Parque del Perro,19,MR76,76,53846,"6,3",False,Laboral,Martes,343.592,-7.654.555
2024-01-17,URBANA,003_ZW Parque del Perro,19,MR76,49,4169,"0,4",False,Laboral,Miércoles,343.592,-7.654.555
2024-01-18,URBANA,003_ZW Parque del Perro,19,MR76,47,14531,"1,2",False,Laboral,Jueves,343.592,-7.654.555
2024-01-19,URBANA,003_ZW Parque del Perro,19,MR76,77,9963,"0,6",False,Laboral,Viernes,343.592,-7.654.555
2024-01-20,URBANA,003_ZW Parque del Perro,19,MR76,81,11581,"0,9",False,Fin de Semana,Sábado,343.592,-7.654.555
2024-01-21,URBANA,003_ZW Parque del Perro,19,MR76,81,11666,"0,9",False,Fin de Semana,Domingo,343.592,-7.654.555
2024-01-22,URBANA,003_ZW Parque del Perro,19,MR76,60,3755,"0,4",False,Laboral,Lunes,343.592,-7.654.555
2024-01-23,URBANA,003_ZW Parque del Perro,19,MR76,35,3334,"0,3",False,Laboral,Martes,343.592,-7.654.555
2024-01-24,URBANA,003_ZW Parque del Perro,19,MR76,64,346198,"27,7",False,Laboral,Miércoles,343.592,-7.654.555
2024-01-25,URBANA,003_ZW Parque del Perro,19,MR76,59,5816,"0,4",False,Laboral,Jueves,343.592,-7.654.555
2024-01-26,URBANA,003_ZW Parque del Perro,19,MR76,76,7268,"0,5",False,Laboral,Viernes,343.592,-7.654.555
2024-01-27,URBANA,003_ZW Parque del Perro,19,MR76,106,12146,1,False,Fin de Semana,Sábado,343.592,-7.654.555
2024-01-28,URBANA,003_ZW Parque del Perro,19,MR76,96,41443,4,False,Fin de Semana,Domingo,343.592,-7.654.555
2024-01-29,URBANA,003_ZW Parque del Perro,19,MR76,59,5763856,"495,2",False,Laboral,Lunes,343.592,-7.654.555
2024-01-30,URBANA,003_ZW Parque del Perro,19,MR76,54,421249,"46,5",False,Laboral,Martes,343.592,-7.654.555
2024-01-31,URBANA,003_ZW Parque del Perro,19,MR76,48,5945847,"569,3",False,Laboral,Miércoles,343.592,-7.654.555
