FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,018_ZW Parque Las Banderas,19,MR76,29,711672,"81,4",True,Festivo,Lunes,343.181,-7.654.225
2024-01-02,URBANA,018_ZW Parque Las Banderas,19,MR76,34,17402,"2,1",False,Laboral,Martes,343.181,-7.654.225
2024-01-03,URBANA,018_ZW Parque Las Banderas,19,MR76,34,76762,"6,3",False,Laboral,Miércoles,343.181,-7.654.225
2024-01-04,URBANA,018_ZW Parque Las Banderas,19,MR76,24,72962,"6,9",False,Laboral,Jueves,343.181,-7.654.225
2024-01-05,URBANA,018_ZW Parque Las Banderas,19,MR76,34,198943,"18,4",False,Laboral,Viernes,343.181,-7.654.225
2024-01-06,URBANA,018_ZW Parque Las Banderas,19,MR76,38,48803,"6,4",False,Fin de Semana,Sábado,343.181,-7.654.225
2024-01-07,URBANA,018_ZW Parque Las Banderas,19,MR76,50,655540,"65,3",False,Fin de Semana,Domingo,343.181,-7.654.225
2024-01-08,URBANA,018_ZW Parque Las Banderas,19,MR76,37,86788,"5,5",True,Festivo,Lunes,343.181,-7.654.225
2024-01-09,URBANA,018_ZW Parque Las Banderas,19,MR76,31,9408,"0,7",False,Laboral,Martes,343.181,-7.654.225
2024-01-10,URBANA,018_ZW Parque Las Banderas,19,MR76,24,80762,"6,7",False,Laboral,Miércoles,343.181,-7.654.225
2024-01-11,URBANA,018_ZW Parque Las Banderas,19,MR76,29,7929,"0,7",False,Laboral,Jueves,343.181,-7.654.225
2024-01-12,URBANA,018_ZW Parque Las Banderas,19,MR76,39,427160,"36,8",False,Laboral,Viernes,343.181,-7.654.225
2024-01-13,URBANA,018_ZW Parque Las Banderas,19,MR76,49,334715,"37,2",False,Fin de Semana,Sábado,343.181,-7.654.225
2024-01-14,URBANA,018_ZW Parque Las Banderas,19,MR76,64,1471122,"185,9",False,Fin de Semana,Domingo,343.181,-7.654.225
2024-01-15,URBANA,018_ZW Parque Las Banderas,19,MR76,21,91684,"13,3",False,Laboral,Lunes,343.181,-7.654.225
2024-01-16,URBANA,018_ZW Parque Las Banderas,19,MR76,40,63691,"7,4",False,Laboral,Martes,343.181,-7.654.225
2024-01-17,URBANA,018_ZW Parque Las Banderas,19,MR76,40,70958,"7,1",False,Laboral,Miércoles,343.181,-7.654.225
2024-01-18,URBANA,018_ZW Parque Las Banderas,19,MR76,46,146975,"12,3",False,Laboral,Jueves,343.181,-7.654.225
2024-01-19,URBANA,018_ZW Parque Las Banderas,19,MR76,34,90617,"5,9",False,Laboral,Viernes,343.181,-7.654.225
2024-01-20,URBANA,018_ZW Parque Las Banderas,19,MR76,22,29779,"2,3",False,Fin de Semana,Sábado,343.181,-7.654.225
2024-01-21,URBANA,018_ZW Parque Las Banderas,19,MR76,67,57934,"4,5",False,Fin de Semana,Domingo,343.181,-7.654.225
2024-01-22,URBANA,018_ZW Parque Las Banderas,19,MR76,47,2200,"0,2",False,Laboral,Lunes,343.181,-7.654.225
2024-01-23,URBANA,018_ZW Parque Las Banderas,19,MR76,54,32745,3,False,Laboral,Martes,343.181,-7.654.225
2024-01-24,URBANA,018_ZW Parque Las Banderas,19,MR76,35,1534995,"122,7",False,Laboral,Miércoles,343.181,-7.654.225
2024-01-25,URBANA,018_ZW Parque Las Banderas,19,MR76,6,11153,"0,7",False,Laboral,Jueves,343.181,-7.654.225
