FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,019_ZW Parque Skate Board,15,MR76,65,26649,3,True,Festivo,Lunes,340.211,-7.650.741
2024-01-02,URBANA,019_ZW Parque Skate Board,15,MR76,67,92342,11,False,Laboral,Martes,340.211,-7.650.741
2024-01-03,URBANA,019_ZW Parque Skate Board,15,MR76,63,1980880,"163,5",False,Laboral,Miércoles,340.211,-7.650.741
2024-01-04,URBANA,019_ZW Parque Skate Board,15,MR76,78,10537349,"997,4",False,Laboral,Jueves,340.211,-7.650.741
2024-01-05,URBANA,019_ZW Parque Skate Board,15,MR76,72,7932033,"731,7",False,Laboral,Viernes,340.211,-7.650.741
2024-01-06,URBANA,019_ZW Parque Skate Board,15,MR76,72,13138127,1713,False,Fin de Semana,Sábado,340.211,-7.650.741
2024-01-07,URBANA,019_ZW Parque Skate Board,15,MR76,18,1794742,"178,8",False,Fin de Semana,Domingo,340.211,-7.650.741
2024-01-08,URBANA,019_ZW Parque Skate Board,15,MR76,63,10732373,"680,7",True,Festivo,Lunes,340.211,-7.650.741
2024-01-09,URBANA,019_ZW Parque Skate Board,15,MR76,74,14308801,"1104,2",False,Laboral,Martes,340.211,-7.650.741
2024-01-10,URBANA,019_ZW Parque Skate Board,15,MR76,74,9277533,769,False,Laboral,Miércoles,340.211,-7.650.741
2024-01-11,URBANA,019_ZW Parque Skate Board,15,MR76,66,3039395,"282,5",False,Laboral,Jueves,340.211,-7.650.741
2024-01-12,URBANA,019_ZW Parque Skate Board,15,MR76,70,24372,"2,1",False,Laboral,Viernes,340.211,-7.650.741
2024-01-13,URBANA,019_ZW Parque Skate Board,15,MR76,70,56108,"6,2",False,Fin de Semana,Sábado,340.211,-7.650.741
2024-01-14,URBANA,019_ZW Parque Skate Board,15,MR76,73,19600,"2,5",False,Fin de Semana,Domingo,340.211,-7.650.741
2024-01-15,URBANA,019_ZW Parque Skate Board,15,MR76,70,40858,"5,9",False,Laboral,Lunes,340.211,-7.650.741
2024-01-16,URBANA,019_ZW Parque Skate Board,15,MR76,63,8128670,"950,4",False,Laboral,Martes,340.211,-7.650.741
2024-01-17,URBANA,019_ZW Parque Skate Board,15,MR76,83,9968879,"996,8",False,Laboral,Miércoles,340.211,-7.650.741
2024-01-18,URBANA,019_ZW Parque Skate Board,15,MR76,78,13315858,"1110,1",False,Laboral,Jueves,340.211,-7.650.741
2024-01-19,URBANA,019_ZW Parque Skate Board,15,MR76,71,2227947,"145,1",False,Laboral,Viernes,340.211,-7.650.741
2024-01-20,URBANA,019_ZW Parque Skate Board,15,MR76,88,39207,3,False,Fin de Semana,Sábado,340.211,-7.650.741
2024-01-21,URBANA,019_ZW Parque Skate Board,15,MR76,81,34225,"2,6",False,Fin de Semana,Domingo,340.211,-7.650.741
2024-01-22,URBANA,019_ZW Parque Skate Board,15,MR76,80,20635,2,False,Laboral,Lunes,340.211,-7.650.741
