FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,74,16740,"1,9",True,Festivo,Lunes,3.434,-7.650.962
2024-01-02,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,68,18455,"2,2",False,Laboral,Martes,3.434,-7.650.962
2024-01-03,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,58,9419,"0,8",False,Laboral,Miércoles,3.434,-7.650.962
2024-01-04,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,67,17872,"1,7",False,Laboral,Jueves,3.434,-7.650.962
2024-01-05,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,87,18111,"1,7",False,Laboral,Viernes,3.434,-7.650.962
2024-01-06,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,75,140163,"18,3",False,Fin de Semana,Sábado,3.434,-7.650.962
2024-01-07,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,77,8113,"0,8",False,Fin de Semana,Domingo,3.434,-7.650.962
2024-01-08,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,58,60353,"3,8",True,Festivo,Lunes,3.434,-7.650.962
2024-01-09,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,67,17739,"1,4",False,Laboral,Martes,3.434,-7.650.962
2024-01-10,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,70,7090,"0,6",False,Laboral,Miércoles,3.434,-7.650.962
2024-01-11,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,57,8824,"0,8",False,Laboral,Jueves,3.434,-7.650.962
2024-01-12,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,72,27606,"2,4",False,Laboral,Viernes,3.434,-7.650.962
2024-01-13,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,112,93583,"10,4",False,Fin de Semana,Sábado,3.434,-7.650.962
2024-01-14,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,97,1597821,"201,9",False,Fin de Semana,Domingo,3.434,-7.650.962
2024-01-15,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,64,1985401,287,False,Laboral,Lunes,3.434,-7.650.962
2024-01-16,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,68,3420729,"399,9",False,Laboral,Martes,3.434,-7.650.962
2024-01-17,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,77,4780596,478,False,Laboral,Miércoles,3.434,-7.650.962
2024-01-18,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,73,2632800,"219,5",False,Laboral,Jueves,3.434,-7.650.962
2024-01-19,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,93,810348,"52,8",False,Laboral,Viernes,3.434,-7.650.962
2024-01-20,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,116,29648,"2,3",False,Fin de Semana,Sábado,3.434,-7.650.962
2024-01-21,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,80,17821,"1,4",False,Fin de Semana,Domingo,3.434,-7.650.962
2024-01-22,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,66,4846,"0,5",False,Laboral,Lunes,3.434,-7.650.962
2024-01-23,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,55,5425,"0,5",False,Laboral,Martes,3.434,-7.650.962
2024-01-24,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,67,6818,"0,5",False,Laboral,Miércoles,3.434,-7.650.962
2024-01-25,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,4,67,0,False,Laboral,Jueves,3.434,-7.650.962
2024-01-31,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,54,2373447,"227,2",False,Laboral,Miércoles,3.434,-7.650.962
2024-02-01,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,84,5396571,388,False,Laboral,Jueves,3.434,-7.650.962
2024-02-02,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,59,2425189,"253,9",False,Laboral,Viernes,3.434,-7.650.962
2024-02-03,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,90,4137767,"233,2",False,Fin de Semana,Sábado,3.434,-7.650.962
2024-02-04,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,90,3111784,"194,6",False,Fin de Semana,Domingo,3.434,-7.650.962
2024-02-05,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,67,2226503,"147,9",False,Laboral,Lunes,3.434,-7.650.962
2024-02-06,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,69,920756,"61,6",False,Laboral,Martes,3.434,-7.650.962
2024-02-07,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,82,973716,59,False,Laboral,Miércoles,3.434,-7.650.962
2024-02-08,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,67,7047,"0,5",False,Laboral,Jueves,3.434,-7.650.962
2024-02-09,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,77,201693,"16,8",False,Laboral,Viernes,3.434,-7.650.962
2024-02-10,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,91,16887,"1,1",False,Fin de Semana,Sábado,3.434,-7.650.962
2024-02-11,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,103,66416,"4,9",False,Fin de Semana,Domingo,3.434,-7.650.962
2024-02-12,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,87,7873,"0,8",False,Laboral,Lunes,3.434,-7.650.962
2024-02-13,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,76,13451,"1,6",False,Laboral,Martes,3.434,-7.650.962
2024-02-14,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,73,91003,12,False,Laboral,Miércoles,3.434,-7.650.962
2024-02-15,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,67,12234,1,False,Laboral,Jueves,3.434,-7.650.962
2024-02-16,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,91,13140,"1,2",False,Laboral,Viernes,3.434,-7.650.962
2024-02-17,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,92,29540,"2,8",False,Fin de Semana,Sábado,3.434,-7.650.962
2024-02-18,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,98,27621,"2,1",False,Fin de Semana,Domingo,3.434,-7.650.962
2024-02-19,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,72,5131,"0,4",False,Laboral,Lunes,3.434,-7.650.962
2024-02-20,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,58,3236,"0,3",False,Laboral,Martes,3.434,-7.650.962
2024-02-21,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,69,5756,"0,5",False,Laboral,Miércoles,3.434,-7.650.962
2024-02-22,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,84,258738,"16,9",False,Laboral,Jueves,3.434,-7.650.962
2024-02-23,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,89,673489,"47,3",False,Laboral,Viernes,3.434,-7.650.962
2024-02-24,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,87,1587806,"126,4",False,Fin de Semana,Sábado,3.434,-7.650.962
2024-02-25,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,93,6159452,"350,7",False,Fin de Semana,Domingo,3.434,-7.650.962
2024-02-26,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,76,280956,"25,2",False,Laboral,Lunes,3.434,-7.650.962
2024-02-27,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,60,7826,"0,7",False,Laboral,Martes,3.434,-7.650.962
2024-02-28,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,81,233049,"13,6",False,Laboral,Miércoles,3.434,-7.650.962
2024-02-29,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,60,695101,"87,8",False,Laboral,Jueves,3.434,-7.650.962
2024-03-01,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,84,385677,"32,1",False,Laboral,Viernes,3.434,-7.650.962
2024-03-02,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,84,1039174,101,False,Fin de Semana,Sábado,3.434,-7.650.962
2024-03-03,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,99,3829562,"274,7",False,Fin de Semana,Domingo,3.434,-7.650.962
2024-03-04,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,91,261551,"18,4",False,Laboral,Lunes,3.434,-7.650.962
2024-03-05,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,72,393022,"28,5",False,Laboral,Martes,3.434,-7.650.962
2024-03-06,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,78,6102,"0,5",False,Laboral,Miércoles,3.434,-7.650.962
2024-03-07,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,90,26719,"2,5",False,Laboral,Jueves,3.434,-7.650.962
2024-03-08,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,95,85638,8,False,Laboral,Viernes,3.434,-7.650.962
2024-03-09,URBANA,021_ZW Parque Alfonso Barberena,12,MR76,108,12809,"1,3",False,Fin de Semana,Sábado,3.434,-7.650.962
