FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,026_ZW Parque La Flora,2,MR76,43,1414414,"161,8",True,Festivo,Lunes,348.417,-7.652.317
2024-01-02,URBANA,026_ZW Parque La Flora,2,MR76,58,158518,"18,8",False,Laboral,Martes,348.417,-7.652.317
2024-01-03,URBANA,026_ZW Parque La Flora,2,MR76,69,19106,"1,6",False,Laboral,Miércoles,348.417,-7.652.317
2024-01-04,URBANA,026_ZW Parque La Flora,2,MR76,58,104281,"9,9",False,Laboral,Jueves,348.417,-7.652.317
2024-01-05,URBANA,026_ZW Parque La Flora,2,MR76,67,15212,"1,4",False,Laboral,Viernes,348.417,-7.652.317
2024-01-06,URBANA,026_ZW Parque La Flora,2,MR76,74,35715,"4,7",False,Fin de Semana,Sábado,348.417,-7.652.317
2024-01-07,URBANA,026_ZW Parque La Flora,2,MR76,55,4351,"0,4",False,Fin de Semana,Domingo,348.417,-7.652.317
2024-01-08,URBANA,026_ZW Parque La Flora,2,MR76,70,38008,"2,4",True,Festivo,Lunes,348.417,-7.652.317
2024-01-09,URBANA,026_ZW Parque La Flora,2,MR76,71,13683,"1,1",False,Laboral,Martes,348.417,-7.652.317
2024-01-10,URBANA,026_ZW Parque La Flora,2,MR76,72,12558,1,False,Laboral,Miércoles,348.417,-7.652.317
2024-01-11,URBANA,026_ZW Parque La Flora,2,MR76,86,16844,"1,6",False,Laboral,Jueves,348.417,-7.652.317
2024-01-12,URBANA,026_ZW Parque La Flora,2,MR76,84,8476,"0,7",False,Laboral,Viernes,348.417,-7.652.317
2024-01-13,URBANA,026_ZW Parque La Flora,2,MR76,51,10820,"1,2",False,Fin de Semana,Sábado,348.417,-7.652.317
2024-01-14,URBANA,026_ZW Parque La Flora,2,MR76,114,2445694,309,False,Fin de Semana,Domingo,348.417,-7.652.317
2024-01-15,URBANA,026_ZW Parque La Flora,2,MR76,64,4943840,"714,6",False,Laboral,Lunes,348.417,-7.652.317
2024-01-16,URBANA,026_ZW Parque La Flora,2,MR76,72,7927418,"926,8",False,Laboral,Martes,348.417,-7.652.317
2024-01-17,URBANA,026_ZW Parque La Flora,2,MR76,50,3075859,"307,5",False,Laboral,Miércoles,348.417,-7.652.317
2024-01-18,URBANA,026_ZW Parque La Flora,2,MR76,72,5172404,"431,2",False,Laboral,Jueves,348.417,-7.652.317
2024-01-19,URBANA,026_ZW Parque La Flora,2,MR76,55,1437949,"93,7",False,Laboral,Viernes,348.417,-7.652.317
2024-01-20,URBANA,026_ZW Parque La Flora,2,MR76,77,13465650,"1039,9",False,Fin de Semana,Sábado,348.417,-7.652.317
2024-01-21,URBANA,026_ZW Parque La Flora,2,MR76,91,10526673,813,False,Fin de Semana,Domingo,348.417,-7.652.317
2024-01-22,URBANA,026_ZW Parque La Flora,2,MR76,59,6660722,"635,2",False,Laboral,Lunes,348.417,-7.652.317
2024-01-23,URBANA,026_ZW Parque La Flora,2,MR76,68,2929411,"271,3",False,Laboral,Martes,348.417,-7.652.317
2024-01-24,URBANA,026_ZW Parque La Flora,2,MR76,38,642408,"51,4",False,Laboral,Miércoles,348.417,-7.652.317
2024-01-25,URBANA,026_ZW Parque La Flora,2,MR76,62,116046,"7,8",False,Laboral,Jueves,348.417,-7.652.317
2024-01-26,URBANA,026_ZW Parque La Flora,2,MR76,77,8268,"0,6",False,Laboral,Viernes,348.417,-7.652.317
2024-01-27,URBANA,026_ZW Parque La Flora,2,MR76,74,11521,"0,9",False,Fin de Semana,Sábado,348.417,-7.652.317
2024-01-28,URBANA,026_ZW Parque La Flora,2,MR76,87,10534,1,False,Fin de Semana,Domingo,348.417,-7.652.317
2024-01-29,URBANA,026_ZW Parque La Flora,2,MR76,52,22190,"1,9",False,Laboral,Lunes,348.417,-7.652.317
2024-01-30,URBANA,026_ZW Parque La Flora,2,MR76,75,154585,"17,1",False,Laboral,Martes,348.417,-7.652.317
2024-01-31,URBANA,026_ZW Parque La Flora,2,MR76,35,3132,"0,3",False,Laboral,Miércoles,348.417,-7.652.317
2024-02-01,URBANA,026_ZW Parque La Flora,2,MR76,63,6337,"0,5",False,Laboral,Jueves,348.417,-7.652.317
2024-02-02,URBANA,026_ZW Parque La Flora,2,MR76,46,7113,"0,7",False,Laboral,Viernes,348.417,-7.652.317
2024-02-03,URBANA,026_ZW Parque La Flora,2,MR76,57,5616,"0,3",False,Fin de Semana,Sábado,348.417,-7.652.317
2024-02-04,URBANA,026_ZW Parque La Flora,2,MR76,44,17231,"1,1",False,Fin de Semana,Domingo,348.417,-7.652.317
2024-02-05,URBANA,026_ZW Parque La Flora,2,MR76,38,2714,"0,2",False,Laboral,Lunes,348.417,-7.652.317
2024-02-06,URBANA,026_ZW Parque La Flora,2,MR76,31,96661,"6,5",False,Laboral,Martes,348.417,-7.652.317
2024-02-07,URBANA,026_ZW Parque La Flora,2,MR76,35,64905,"3,9",False,Laboral,Miércoles,348.417,-7.652.317
2024-02-08,URBANA,026_ZW Parque La Flora,2,MR76,58,8669,"0,6",False,Laboral,Jueves,348.417,-7.652.317
2024-02-09,URBANA,026_ZW Parque La Flora,2,MR76,61,85555,"7,1",False,Laboral,Viernes,348.417,-7.652.317
2024-02-10,URBANA,026_ZW Parque La Flora,2,MR76,62,10090,"0,6",False,Fin de Semana,Sábado,348.417,-7.652.317
2024-02-11,URBANA,026_ZW Parque La Flora,2,MR76,86,29694,"2,2",False,Fin de Semana,Domingo,348.417,-7.652.317
2024-02-12,URBANA,026_ZW Parque La Flora,2,MR76,48,700214,"67,6",False,Laboral,Lunes,348.417,-7.652.317
2024-02-13,URBANA,026_ZW Parque La Flora,2,MR76,65,3180777,"367,2",False,Laboral,Martes,348.417,-7.652.317
2024-02-14,URBANA,026_ZW Parque La Flora,2,MR76,62,6876607,"910,4",False,Laboral,Miércoles,348.417,-7.652.317
2024-02-15,URBANA,026_ZW Parque La Flora,2,MR76,67,6477928,"554,7",False,Laboral,Jueves,348.417,-7.652.317
2024-02-16,URBANA,026_ZW Parque La Flora,2,MR76,64,749038,71,False,Laboral,Viernes,348.417,-7.652.317
2024-02-17,URBANA,026_ZW Parque La Flora,2,MR76,84,20530,"1,9",False,Fin de Semana,Sábado,348.417,-7.652.317
2024-02-18,URBANA,026_ZW Parque La Flora,2,MR76,83,28364,"2,2",False,Fin de Semana,Domingo,348.417,-7.652.317
2024-02-19,URBANA,026_ZW Parque La Flora,2,MR76,33,271003,"18,5",False,Laboral,Lunes,348.417,-7.652.317
2024-02-20,URBANA,026_ZW Parque La Flora,2,MR76,59,929204,"76,1",False,Laboral,Martes,348.417,-7.652.317
2024-02-21,URBANA,026_ZW Parque La Flora,2,MR76,46,906171,"78,5",False,Laboral,Miércoles,348.417,-7.652.317
2024-02-22,URBANA,026_ZW Parque La Flora,2,MR76,69,1240110,81,False,Laboral,Jueves,348.417,-7.652.317
2024-02-23,URBANA,026_ZW Parque La Flora,2,MR76,71,21983,"1,5",False,Laboral,Viernes,348.417,-7.652.317
2024-02-24,URBANA,026_ZW Parque La Flora,2,MR76,66,16102,"1,3",False,Fin de Semana,Sábado,348.417,-7.652.317
2024-02-25,URBANA,026_ZW Parque La Flora,2,MR76,90,6428,"0,4",False,Fin de Semana,Domingo,348.417,-7.652.317
2024-02-26,URBANA,026_ZW Parque La Flora,2,MR76,67,8286,"0,7",False,Laboral,Lunes,348.417,-7.652.317
2024-02-27,URBANA,026_ZW Parque La Flora,2,MR76,70,10641,"0,9",False,Laboral,Martes,348.417,-7.652.317
2024-02-28,URBANA,026_ZW Parque La Flora,2,MR76,51,12251,"0,7",False,Laboral,Miércoles,348.417,-7.652.317
2024-02-29,URBANA,026_ZW Parque La Flora,2,MR76,56,38448,"4,9",False,Laboral,Jueves,348.417,-7.652.317
2024-03-01,URBANA,026_ZW Parque La Flora,2,MR76,58,6532,"0,5",False,Laboral,Viernes,348.417,-7.652.317
2024-03-02,URBANA,026_ZW Parque La Flora,2,MR76,39,4110,"0,4",False,Fin de Semana,Sábado,348.417,-7.652.317
2024-03-03,URBANA,026_ZW Parque La Flora,2,MR76,82,55670,4,False,Fin de Semana,Domingo,348.417,-7.652.317
2024-03-04,URBANA,026_ZW Parque La Flora,2,MR76,67,8249,"0,6",False,Laboral,Lunes,348.417,-7.652.317
2024-03-05,URBANA,026_ZW Parque La Flora,2,MR76,69,23585,"1,7",False,Laboral,Martes,348.417,-7.652.317
2024-03-06,URBANA,026_ZW Parque La Flora,2,MR76,59,8361,"0,7",False,Laboral,Miércoles,348.417,-7.652.317
2024-03-07,URBANA,026_ZW Parque La Flora,2,MR76,72,19222,"1,8",False,Laboral,Jueves,348.417,-7.652.317
2024-03-08,URBANA,026_ZW Parque La Flora,2,MR76,46,12347,"1,2",False,Laboral,Viernes,348.417,-7.652.317
2024-03-09,URBANA,026_ZW Parque La Flora,2,MR76,86,144403,"14,6",False,Fin de Semana,Sábado,348.417,-7.652.317
2024-03-10,URBANA,026_ZW Parque La Flora,2,MR76,122,1414313,"148,2",False,Fin de Semana,Domingo,348.417,-7.652.317
2024-03-11,URBANA,026_ZW Parque La Flora,2,MR76,57,5657561,"601,9",False,Laboral,Lunes,348.417,-7.652.317
