FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,18,64697,"7,4",True,Festivo,Lunes,341.385,-7.649.547
2024-01-02,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,14,3385303,"402,1",False,Laboral,Martes,341.385,-7.649.547
2024-01-03,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,15,767988,"63,4",False,Laboral,Miércoles,341.385,-7.649.547
2024-01-04,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,9,1781692,"168,6",False,Laboral,Jueves,341.385,-7.649.547
2024-01-05,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,20,190573,"17,6",False,Laboral,Viernes,341.385,-7.649.547
2024-01-06,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,8,7497,1,False,Fin de Semana,Sábado,341.385,-7.649.547
2024-01-07,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,21,327348,"32,6",False,Fin de Semana,Domingo,341.385,-7.649.547
2024-01-08,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,19,4618,"0,3",True,Festivo,Lunes,341.385,-7.649.547
2024-01-09,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,18,8170,"0,6",False,Laboral,Martes,341.385,-7.649.547
2024-01-10,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,20,3499,"0,3",False,Laboral,Miércoles,341.385,-7.649.547
2024-01-11,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,23,5655,"0,5",False,Laboral,Jueves,341.385,-7.649.547
2024-01-12,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,19,7599,"0,7",False,Laboral,Viernes,341.385,-7.649.547
2024-01-13,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,12,1774,"0,2",False,Fin de Semana,Sábado,341.385,-7.649.547
2024-01-14,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,13,1507,"0,2",False,Fin de Semana,Domingo,341.385,-7.649.547
2024-01-15,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,16,1405,"0,2",False,Laboral,Lunes,341.385,-7.649.547
2024-01-16,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,13,1726,"0,2",False,Laboral,Martes,341.385,-7.649.547
2024-01-17,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,16,705,"0,1",False,Laboral,Miércoles,341.385,-7.649.547
2024-01-18,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,25,775,"0,1",False,Laboral,Jueves,341.385,-7.649.547
2024-01-19,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,16,2788,"0,2",False,Laboral,Viernes,341.385,-7.649.547
2024-01-20,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,16,582,0,False,Fin de Semana,Sábado,341.385,-7.649.547
2024-01-21,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,17,729,"0,1",False,Fin de Semana,Domingo,341.385,-7.649.547
2024-01-22,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,20,5812,"0,6",False,Laboral,Lunes,341.385,-7.649.547
2024-01-23,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,8,546,"0,1",False,Laboral,Martes,341.385,-7.649.547
2024-01-27,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,16,1092363,88,False,Fin de Semana,Sábado,341.385,-7.649.547
2024-01-28,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,16,133377,13,False,Fin de Semana,Domingo,341.385,-7.649.547
2024-01-29,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,20,3622506,"311,2",False,Laboral,Lunes,341.385,-7.649.547
2024-01-30,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,17,1001642,"110,7",False,Laboral,Martes,341.385,-7.649.547
2024-01-31,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,17,221595,"21,2",False,Laboral,Miércoles,341.385,-7.649.547
2024-02-01,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,14,237748,"17,1",False,Laboral,Jueves,341.385,-7.649.547
2024-02-02,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,11,753,"0,1",False,Laboral,Viernes,341.385,-7.649.547
2024-02-03,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,19,285968,"16,1",False,Fin de Semana,Sábado,341.385,-7.649.547
2024-02-04,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,22,705240,"44,1",False,Fin de Semana,Domingo,341.385,-7.649.547
2024-02-05,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,19,206050,"13,7",False,Laboral,Lunes,341.385,-7.649.547
2024-02-06,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,19,25660,"1,7",False,Laboral,Martes,341.385,-7.649.547
2024-02-07,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,16,175740,"10,6",False,Laboral,Miércoles,341.385,-7.649.547
2024-02-08,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,23,856507,63,False,Laboral,Jueves,341.385,-7.649.547
2024-02-09,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,17,84217,7,False,Laboral,Viernes,341.385,-7.649.547
2024-02-10,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,25,845749,"52,9",False,Fin de Semana,Sábado,341.385,-7.649.547
2024-02-11,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,24,376902,28,False,Fin de Semana,Domingo,341.385,-7.649.547
2024-02-12,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,14,527854,51,False,Laboral,Lunes,341.385,-7.649.547
2024-02-13,URBANA,053_ZW Polideportivo Laureano Gomez,15,MR76,35,2446841,"282,5",False,Laboral,Martes,341.385,-7.649.547
