FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,034_ZW Parque Villa Colombia,8,MR76,5,4585,"0,5",True,Festivo,Lunes,345.108,-7.650.059
2024-01-02,URBANA,034_ZW Parque Villa Colombia,8,MR76,12,1600,"0,2",False,Laboral,Martes,345.108,-7.650.059
2024-01-03,URBANA,034_ZW Parque Villa Colombia,8,MR76,9,3365,"0,3",False,Laboral,Miércoles,345.108,-7.650.059
2024-01-04,URBANA,034_ZW Parque Villa Colombia,8,MR76,6,540,"0,1",False,Laboral,Jueves,345.108,-7.650.059
2024-01-05,URBANA,034_ZW Parque Villa Colombia,8,MR76,8,489,0,False,Laboral,Viernes,345.108,-7.650.059
2024-01-06,URBANA,034_ZW Parque Villa Colombia,8,MR76,2,1377,"0,2",False,Fin de Semana,Sábado,345.108,-7.650.059
2024-01-07,URBANA,034_ZW Parque Villa Colombia,8,MR76,6,5127,"0,5",False,Fin de Semana,Domingo,345.108,-7.650.059
2024-01-08,URBANA,034_ZW Parque Villa Colombia,8,MR76,6,1624,"0,1",True,Festivo,Lunes,345.108,-7.650.059
2024-01-09,URBANA,034_ZW Parque Villa Colombia,8,MR76,17,6328,"0,5",False,Laboral,Martes,345.108,-7.650.059
2024-01-10,URBANA,034_ZW Parque Villa Colombia,8,MR76,15,3673,"0,3",False,Laboral,Miércoles,345.108,-7.650.059
2024-01-11,URBANA,034_ZW Parque Villa Colombia,8,MR76,12,1799,"0,2",False,Laboral,Jueves,345.108,-7.650.059
2024-01-12,URBANA,034_ZW Parque Villa Colombia,8,MR76,12,904,"0,1",False,Laboral,Viernes,345.108,-7.650.059
2024-01-13,URBANA,034_ZW Parque Villa Colombia,8,MR76,16,74763,"8,3",False,Fin de Semana,Sábado,345.108,-7.650.059
2024-01-14,URBANA,034_ZW Parque Villa Colombia,8,MR76,11,294901,"37,3",False,Fin de Semana,Domingo,345.108,-7.650.059
2024-01-15,URBANA,034_ZW Parque Villa Colombia,8,MR76,11,1396876,"201,9",False,Laboral,Lunes,345.108,-7.650.059
2024-01-16,URBANA,034_ZW Parque Villa Colombia,8,MR76,13,1826001,"213,5",False,Laboral,Martes,345.108,-7.650.059
2024-01-17,URBANA,034_ZW Parque Villa Colombia,8,MR76,9,368082,"36,8",False,Laboral,Miércoles,345.108,-7.650.059
2024-01-18,URBANA,034_ZW Parque Villa Colombia,8,MR76,15,1416991,"118,1",False,Laboral,Jueves,345.108,-7.650.059
2024-01-19,URBANA,034_ZW Parque Villa Colombia,8,MR76,8,2149771,140,False,Laboral,Viernes,345.108,-7.650.059
2024-01-20,URBANA,034_ZW Parque Villa Colombia,8,MR76,12,1374529,"106,1",False,Fin de Semana,Sábado,345.108,-7.650.059
2024-01-21,URBANA,034_ZW Parque Villa Colombia,8,MR76,10,2590719,"200,1",False,Fin de Semana,Domingo,345.108,-7.650.059
2024-01-22,URBANA,034_ZW Parque Villa Colombia,8,MR76,10,2923350,"278,8",False,Laboral,Lunes,345.108,-7.650.059
2024-01-23,URBANA,034_ZW Parque Villa Colombia,8,MR76,13,2426866,"224,7",False,Laboral,Martes,345.108,-7.650.059
2024-01-24,URBANA,034_ZW Parque Villa Colombia,8,MR76,13,994493,"79,5",False,Laboral,Miércoles,345.108,-7.650.059
2024-01-25,URBANA,034_ZW Parque Villa Colombia,8,MR76,23,1401305,"93,7",False,Laboral,Jueves,345.108,-7.650.059
2024-01-26,URBANA,034_ZW Parque Villa Colombia,8,MR76,12,613303,"44,5",False,Laboral,Viernes,345.108,-7.650.059
2024-01-27,URBANA,034_ZW Parque Villa Colombia,8,MR76,10,661958,"53,3",False,Fin de Semana,Sábado,345.108,-7.650.059
2024-01-28,URBANA,034_ZW Parque Villa Colombia,8,MR76,10,542112,"52,7",False,Fin de Semana,Domingo,345.108,-7.650.059
2024-01-29,URBANA,034_ZW Parque Villa Colombia,8,MR76,11,407111,35,False,Laboral,Lunes,345.108,-7.650.059
2024-01-30,URBANA,034_ZW Parque Villa Colombia,8,MR76,13,3794659,"419,2",False,Laboral,Martes,345.108,-7.650.059
