lag1,lag2,lag3,lag4,lag5,lag6,lag7,target
0.3610738822618417,1.3385792149710298,1.7294145202312596,2.1100267486116127,0.8624486426326686,1.5019799654649888,0.6210877636581609,0.5937924192776323
1.3385792149710298,1.7294145202312596,2.1100267486116127,0.8624486426326686,1.5019799654649888,0.6210877636581609,0.5937924192776323,1.4864253356295007
1.7294145202312596,2.1100267486116127,0.8624486426326686,1.5019799654649888,0.6210877636581609,0.5937924192776323,1.4864253356295007,1.255988540745466
2.1100267486116127,0.8624486426326686,1.5019799654649888,0.6210877636581609,0.5937924192776323,1.4864253356295007,1.255988540745466,1.108750928702413
0.8624486426326686,1.5019799654649888,0.6210877636581609,0.5937924192776323,1.4864253356295007,1.255988540745466,1.108750928702413,1.6613735446750046
1.5019799654649888,0.6210877636581609,0.5937924192776323,1.4864253356295007,1.255988540745466,1.108750928702413,1.6613735446750046,0.8699020472912282
0.6210877636581609,0.5937924192776323,1.4864253356295007,1.255988540745466,1.108750928702413,1.6613735446750046,0.8699020472912282,0.1122130189790599
0.5937924192776323,1.4864253356295007,1.255988540745466,1.108750928702413,1.6613735446750046,0.8699020472912282,0.1122130189790599,0.9272904882042818
1.4864253356295007,1.255988540745466,1.108750928702413,1.6613735446750046,0.8699020472912282,0.1122130189790599,0.9272904882042818,1.173608631176057
1.255988540745466,1.108750928702413,1.6613735446750046,0.8699020472912282,0.1122130189790599,0.9272904882042818,1.173608631176057,1.0152107332727027
1.108750928702413,1.6613735446750046,0.8699020472912282,0.1122130189790599,0.9272904882042818,1.173608631176057,1.0152107332727027,1.2442699597928428
1.6613735446750046,0.8699020472912282,0.1122130189790599,0.9272904882042818,1.173608631176057,1.0152107332727027,1.2442699597928428,1.9002247385510689
0.8699020472912282,0.1122130189790599,0.9272904882042818,1.173608631176057,1.0152107332727027,1.2442699597928428,1.9002247385510689,0.2021266087735578
0.1122130189790599,0.9272904882042818,1.173608631176057,1.0152107332727027,1.2442699597928428,1.9002247385510689,0.2021266087735578,-0.1318821845393223
0.9272904882042818,1.173608631176057,1.0152107332727027,1.2442699597928428,1.9002247385510689,0.2021266087735578,-0.1318821845393223,-0.079134860639304
1.173608631176057,1.0152107332727027,1.2442699597928428,1.9002247385510689,0.2021266087735578,-0.1318821845393223,-0.079134860639304,0.0120066480061762
1.0152107332727027,1.2442699597928428,1.9002247385510689,0.2021266087735578,-0.1318821845393223,-0.079134860639304,0.0120066480061762,0.3837056456847919
1.2442699597928428,1.9002247385510689,0.2021266087735578,-0.1318821845393223,-0.079134860639304,0.0120066480061762,0.3837056456847919,0.1691098959291698
1.9002247385510689,0.2021266087735578,-0.1318821845393223,-0.079134860639304,0.0120066480061762,0.3837056456847919,0.1691098959291698,0.412333630540129
0.2021266087735578,-0.1318821845393223,-0.079134860639304,0.0120066480061762,0.3837056456847919,0.1691098959291698,0.412333630540129,0.583928104806194
-0.1318821845393223,-0.079134860639304,0.0120066480061762,0.3837056456847919,0.1691098959291698,0.412333630540129,0.583928104806194,0.0692870637741475
-0.079134860639304,0.0120066480061762,0.3837056456847919,0.1691098959291698,0.412333630540129,0.583928104806194,0.0692870637741475,0.1525942717602119
0.0120066480061762,0.3837056456847919,0.1691098959291698,0.412333630540129,0.583928104806194,0.0692870637741475,0.1525942717602119,0.0628465187327824
0.3837056456847919,0.1691098959291698,0.412333630540129,0.583928104806194,0.0692870637741475,0.1525942717602119,0.0628465187327824,0.3684301633954648
0.1691098959291698,0.412333630540129,0.583928104806194,0.0692870637741475,0.1525942717602119,0.0628465187327824,0.3684301633954648,0.1043694684601263
0.412333630540129,0.583928104806194,0.0692870637741475,0.1525942717602119,0.0628465187327824,0.3684301633954648,0.1043694684601263,1.3243245207499126
0.583928104806194,0.0692870637741475,0.1525942717602119,0.0628465187327824,0.3684301633954648,0.1043694684601263,1.3243245207499126,0.8167213014023779
0.0692870637741475,0.1525942717602119,0.0628465187327824,0.3684301633954648,0.1043694684601263,1.3243245207499126,0.8167213014023779,0.3054343255018957
0.1525942717602119,0.0628465187327824,0.3684301633954648,0.1043694684601263,1.3243245207499126,0.8167213014023779,0.3054343255018957,0.6824245731767948
0.0628465187327824,0.3684301633954648,0.1043694684601263,1.3243245207499126,0.8167213014023779,0.3054343255018957,0.6824245731767948,2.0941615877780286
0.3684301633954648,0.1043694684601263,1.3243245207499126,0.8167213014023779,0.3054343255018957,0.6824245731767948,2.0941615877780286,0.9466867829087704
0.1043694684601263,1.3243245207499126,0.8167213014023779,0.3054343255018957,0.6824245731767948,2.0941615877780286,0.9466867829087704,0.0130376769902807
1.3243245207499126,0.8167213014023779,0.3054343255018957,0.6824245731767948,2.0941615877780286,0.9466867829087704,0.0130376769902807,-0.1286903223014443
0.8167213014023779,0.3054343255018957,0.6824245731767948,2.0941615877780286,0.9466867829087704,0.0130376769902807,-0.1286903223014443,-0.127172354284155
0.3054343255018957,0.6824245731767948,2.0941615877780286,0.9466867829087704,0.0130376769902807,-0.1286903223014443,-0.127172354284155,-0.1315799123443669
0.6824245731767948,2.0941615877780286,0.9466867829087704,0.0130376769902807,-0.1286903223014443,-0.127172354284155,-0.1315799123443669,0.1201550144314326
2.0941615877780286,0.9466867829087704,0.0130376769902807,-0.1286903223014443,-0.127172354284155,-0.1315799123443669,0.1201550144314326,-0.1214212541289886
0.9466867829087704,0.0130376769902807,-0.1286903223014443,-0.127172354284155,-0.1315799123443669,0.1201550144314326,-0.1214212541289886,-0.0363337785378813
