USAGE_KB_predicho,USAGE_KB_real,error_absoluto,error_relativo
1917864.144480207,2284062.0,366197.855519793,0.1603274585014737
2328333.8251692457,996799.0,1331534.8251692457,1.3358107553972725
3258418.54605139,563028.0,2695390.54605139,4.787311725263025
3642940.311276796,2187369.0,1455571.3112767958,0.6654438785942361
3208011.162475773,2140407.0,1067604.1624757731,0.4987855872625034
3620735.3686550325,3049552.0,571183.3686550325,0.18730074734093155
2817916.2518098988,3551524.0,733607.7481901012,0.20656139397906398
1071511.5940282685,196868.0,874643.5940282685,4.442792094338686
2467399.619117991,4773673.0,2306273.380882009,0.48312345250334676
3591310.307414877,4763901.0,1172590.6925851228,0.24614086073264804
3628157.315312045,3097896.0,530261.3153120452,0.17116821071851512
2265037.1725286087,367967.0,1897070.1725286087,5.155544308398874
2711389.884657598,1682108.0,1029281.8846575981,0.6118999996775464
2628128.5103475773,2233970.0,394158.5103475773,0.17643858706588597
2214530.665500431,1432705.0,781825.6655004309,0.5456989858347886
2693205.012898259,4301005.0,1607799.9871017411,0.37381960427893973
1866106.1501696422,55978.0,1810128.1501696422,32.336420561106905
4225949.147757448,6974384.0,2748434.8522425517,0.3940756419839446
3071568.844997938,2970289.0,101279.84499793779,0.03409763999325917
2204357.1705004135,1075471.0,1128886.1705004135,1.0496667697226736
2175285.0721882833,2013270.0,162015.07218828332,0.08047359379928341
2360212.4173661615,3315784.0,955571.5826338385,0.2881887308201736
3461217.491298598,6740094.0,3278876.508701402,0.4864734095253571
4305546.768430999,4260029.0,45517.76843099855,0.010684849429663166
4541562.1710322965,4885724.0,344161.8289677035,0.07044233955248055
3277514.3569842298,4120672.0,843157.6430157702,0.2046165390052327
4643096.006050625,4256026.0,387070.0060506249,0.09094634432464108
4067802.2100904025,6405157.0,2337354.7899095975,0.3649176421295524
1990495.5731127695,342959.0,1647536.5731127695,4.803887849896838
2976865.485828473,3100681.0,123815.51417152677,0.03993171634603068
3343006.2864524205,2289555.0,1053451.2864524205,0.46011180620357256
5392049.563310513,7174615.0,1782565.4366894867,0.24845450755050782
3346518.850168786,2197445.0,1149073.850168786,0.5229135883577455
2601459.901744372,6162215.0,3560755.098255628,0.5778368814226098
2144472.9475532137,1544594.0,599878.9475532137,0.38837322141171965
2572919.5348038073,5573127.0,3000207.4651961927,0.5383346665518645
2708516.543299957,4199044.0,1490527.4567000428,0.35496828723396157
3029058.286160523,6110553.0,3081494.713839477,0.5042906450266411
3053770.2102589933,6908636.0,3854865.7897410067,0.5579778395823729
2600716.9071303215,4887718.0,2287001.0928696785,0.46790774199118657
2386440.6174457623,6035098.0,3648657.3825542377,0.6045730131564123
2389709.731854137,3250324.0,860614.268145863,0.2647779938694921
1891440.365356825,2210697.0,319256.63464317494,0.1444144695737023
3308431.1770061627,3533497.0,225065.8229938373,0.06369492403526515
2847136.7501943675,5333422.0,2486285.2498056325,0.4661707342500992
1917990.6023132831,2792600.0,874609.3976867169,0.31318821087399445
1909666.3387994957,5488896.0,3579229.6612005043,0.6520855307151938
2142192.5164202414,6499146.0,4356953.483579759,0.6703886146856461
1532096.436697076,989177.0,542919.4366970761,0.5488597457250584
1826141.711050626,3004189.0,1178047.288949374,0.3921348786475731
2555038.273507928,6718748.0,4163709.726492072,0.6197151205093675
2879030.773238065,9993698.0,7114667.226761935,0.7119153717434663
